granularity,year,province,province_lat,province_lng,region,county,farm_id,beekeeping_mode,bee_colonies_10k,honey_production_tonnes,yield_kg_per_colony,beekeeper_households,colonies_per_household,nectar_source_score,pesticide_risk_score,dominant_nectar_source,data_source
county_year,2021,贵州,26.6477,106.6302,西南,道真,,定地中蜂,2.68,893.5,33.3,1138,23.5,9,8,龙眼,county_simulation
county_year,2022,贵州,26.6477,106.6302,西南,道真,,定地中蜂,2.71,655.9,24.2,930,29.1,4,3,紫云英,county_simulation
county_year,2023,贵州,26.6477,106.6302,西南,道真,,定地意蜂,2.82,639.0,22.7,1170,24.1,6,2,油菜,county_simulation
county_year,2024,贵州,26.6477,106.6302,西南,道真,,定地意蜂,2.94,1209.2,41.1,1097,26.8,4,7,荆条,county_simulation
county_year,2025,贵州,26.6477,106.6302,西南,道真,,定地中蜂,2.95,1318.1,44.7,1211,24.4,2,1,枣树,county_simulation
county_year,2016,贵州,26.6477,106.6302,西南,务川,,定地意蜂,3.79,825.6,21.8,2033,18.6,4,2,向日葵,county_simulation
county_year,2017,贵州,26.6477,106.6302,西南,务川,,定地中蜂,3.84,1958.8,51.0,1853,20.7,7,7,刺槐,county_simulation
county_year,2018,贵州,26.6477,106.6302,西南,务川,,定地中蜂,3.73,2036.0,54.6,1337,27.9,4,3,枣树,county_simulation
county_year,2019,贵州,26.6477,106.6302,西南,务川,,大转地意蜂,3.68,1833.2,49.8,1715,21.5,2,3,向日葵,county_simulation
county_year,2020,贵州,26.6477,106.6302,西南,务川,,小转地,3.68,2095.9,57.0,1445,25.5,3,6,刺槐,county_simulation
county_year,2021,贵州,26.6477,106.6302,西南,务川,,大转地意蜂,3.65,1560.8,42.8,1660,22.0,8,7,龙眼,county_simulation
county_year,2022,贵州,26.6477,106.6302,西南,务川,,小转地,3.55,2274.2,64.1,1195,29.7,1,10,龙眼,county_simulation
county_year,2023,贵州,26.6477,106.6302,西南,务川,,小转地,4.11,1825.5,44.4,1644,25.0,8,2,油菜,county_simulation
county_year,2024,贵州,26.6477,106.6302,西南,务川,,小转地,4.11,2857.3,69.5,1656,24.8,9,9,荆条,county_simulation
county_year,2025,贵州,26.6477,106.6302,西南,务川,,定地意蜂,4.15,1037.5,25.0,1519,27.3,8,8,龙眼,county_simulation
county_year,2016,贵州,26.6477,106.6302,西南,凤冈,,大转地意蜂,3.86,1475.1,38.2,1619,23.8,6,5,龙眼,county_simulation
county_year,2017,贵州,26.6477,106.6302,西南,凤冈,,定地中蜂,3.41,2143.1,62.8,1249,27.3,2,5,向日葵,county_simulation
county_year,2018,贵州,26.6477,106.6302,西南,凤冈,,小转地,3.62,2495.3,68.9,1983,18.2,3,6,椴树,county_simulation
county_year,2019,贵州,26.6477,106.6302,西南,凤冈,,定地中蜂,3.86,2114.9,54.8,1548,24.9,6,4,刺槐,county_simulation
county_year,2020,贵州,26.6477,106.6302,西南,凤冈,,定地意蜂,3.8,1973.6,51.9,1289,29.5,9,8,向日葵,county_simulation
county_year,2021,贵州,26.6477,106.6302,西南,凤冈,,定地意蜂,3.76,1407.8,37.4,1299,28.9,7,10,紫云英,county_simulation
county_year,2022,贵州,26.6477,106.6302,西南,凤冈,,定地意蜂,4.07,1201.8,29.5,1909,21.3,10,2,紫云英,county_simulation
county_year,2023,贵州,26.6477,106.6302,西南,凤冈,,定地意蜂,4.11,2450.6,59.6,1657,24.8,5,2,油菜,county_simulation
county_year,2024,贵州,26.6477,106.6302,西南,凤冈,,小转地,3.95,1711.0,43.3,1506,26.2,9,5,柑橘,county_simulation
county_year,2025,贵州,26.6477,106.6302,西南,凤冈,,大转地意蜂,4.05,1795.8,44.3,2029,20.0,5,1,椴树,county_simulation
county_year,2016,贵州,26.6477,106.6302,西南,湄潭,,定地意蜂,0.39,88.4,22.7,155,25.1,1,7,龙眼,county_simulation
county_year,2017,贵州,26.6477,106.6302,西南,湄潭,,定地意蜂,0.36,117.3,32.6,199,18.0,5,9,向日葵,county_simulation
county_year,2018,贵州,26.6477,106.6302,西南,湄潭,,小转地,0.39,130.8,33.5,204,19.0,7,10,刺槐,county_simulation
county_year,2019,贵州,26.6477,106.6302,西南,湄潭,,小转地,0.39,259.9,66.6,212,18.4,7,7,紫云英,county_simulation
county_year,2020,贵州,26.6477,106.6302,西南,湄潭,,定地意蜂,0.39,128.9,33.1,203,19.2,10,5,荆条,county_simulation
county_year,2021,贵州,26.6477,106.6302,西南,湄潭,,小转地,0.39,140.9,36.1,149,26.1,4,5,荆条,county_simulation
county_year,2022,贵州,26.6477,106.6302,西南,湄潭,,定地意蜂,0.39,137.5,35.2,191,20.4,10,8,向日葵,county_simulation
county_year,2023,贵州,26.6477,106.6302,西南,湄潭,,大转地意蜂,0.38,234.4,61.7,138,27.4,3,9,椴树,county_simulation
county_year,2024,贵州,26.6477,106.6302,西南,湄潭,,定地意蜂,0.42,227.9,54.3,174,24.0,8,6,紫云英,county_simulation
county_year,2025,贵州,26.6477,106.6302,西南,湄潭,,大转地意蜂,0.4,172.3,43.1,135,29.5,7,2,荆条,county_simulation
county_year,2016,湖南,28.2282,112.9388,华中,长沙,,小转地,1.94,884.8,45.6,927,20.9,10,9,柑橘,county_simulation
county_year,2017,湖南,28.2282,112.9388,华中,长沙,,小转地,1.74,1083.2,62.3,933,18.6,7,1,椴树,county_simulation
county_year,2018,湖南,28.2282,112.9388,华中,长沙,,大转地意蜂,1.82,782.8,43.0,638,28.5,2,1,荔枝,county_simulation
county_year,2019,湖南,28.2282,112.9388,华中,长沙,,大转地意蜂,1.87,685.8,36.7,724,25.8,5,10,椴树,county_simulation
county_year,2020,湖南,28.2282,112.9388,华中,长沙,,大转地意蜂,1.93,503.2,26.1,680,28.4,4,9,荆条,county_simulation
county_year,2021,湖南,28.2282,112.9388,华中,长沙,,小转地,1.95,523.0,26.8,658,29.6,5,5,油菜,county_simulation
county_year,2022,湖南,28.2282,112.9388,华中,长沙,,大转地意蜂,2.04,612.7,30.0,800,25.5,1,3,柑橘,county_simulation
county_year,2023,湖南,28.2282,112.9388,华中,长沙,,大转地意蜂,2.12,686.0,32.4,874,24.2,8,1,向日葵,county_simulation
county_year,2024,湖南,28.2282,112.9388,华中,长沙,,定地中蜂,1.98,516.6,26.1,1060,18.7,8,3,枣树,county_simulation
county_year,2025,湖南,28.2282,112.9388,华中,长沙,,定地中蜂,2.22,1356.1,61.1,903,24.6,10,2,紫云英,county_simulation
county_year,2016,湖南,28.2282,112.9388,华中,望城,,小转地,0.65,372.0,57.2,329,19.7,3,9,向日葵,county_simulation
county_year,2017,湖南,28.2282,112.9388,华中,望城,,大转地意蜂,0.62,213.7,34.5,260,23.8,10,8,龙眼,county_simulation
county_year,2018,湖南,28.2282,112.9388,华中,望城,,大转地意蜂,0.58,318.3,54.9,255,22.7,8,7,紫云英,county_simulation
county_year,2019,湖南,28.2282,112.9388,华中,望城,,定地中蜂,0.61,158.6,26.0,285,21.4,1,10,荔枝,county_simulation
county_year,2020,湖南,28.2282,112.9388,华中,望城,,定地中蜂,0.6,317.2,52.9,232,25.8,1,6,荆条,county_simulation
county_year,2021,湖南,28.2282,112.9388,华中,望城,,小转地,0.61,206.5,33.8,228,26.7,6,9,向日葵,county_simulation
county_year,2022,湖南,28.2282,112.9388,华中,望城,,大转地意蜂,0.59,272.9,46.3,204,28.8,3,3,龙眼,county_simulation
county_year,2023,湖南,28.2282,112.9388,华中,望城,,小转地,0.64,275.0,43.0,258,24.8,5,5,紫云英,county_simulation
county_year,2024,湖南,28.2282,112.9388,华中,望城,,定地中蜂,0.56,247.4,44.2,199,28.1,10,3,柑橘,county_simulation
county_year,2025,湖南,28.2282,112.9388,华中,望城,,定地意蜂,0.67,354.7,52.9,278,24.1,3,6,柑橘,county_simulation
county_year,2016,湖南,28.2282,112.9388,华中,浏阳,,大转地意蜂,2.88,1157.4,40.2,1133,25.4,1,3,枣树,county_simulation
county_year,2017,湖南,28.2282,112.9388,华中,浏阳,,定地中蜂,3.01,2008.0,66.7,1561,19.3,6,4,枣树,county_simulation
county_year,2018,湖南,28.2282,112.9388,华中,浏阳,,定地中蜂,2.97,1675.3,56.4,1039,28.6,7,2,油菜,county_simulation
county_year,2019,湖南,28.2282,112.9388,华中,浏阳,,大转地意蜂,2.84,1770.5,62.3,1465,19.4,8,6,柑橘,county_simulation
county_year,2020,湖南,28.2282,112.9388,华中,浏阳,,大转地意蜂,2.89,829.5,28.7,1574,18.4,8,7,荆条,county_simulation
county_year,2021,湖南,28.2282,112.9388,华中,浏阳,,定地意蜂,3.0,899.6,30.0,1205,24.9,8,8,荔枝,county_simulation
county_year,2022,湖南,28.2282,112.9388,华中,浏阳,,小转地,2.85,1188.5,41.7,1059,26.9,2,10,油菜,county_simulation
county_year,2023,湖南,28.2282,112.9388,华中,浏阳,,小转地,3.04,917.4,30.2,1168,26.0,1,6,紫云英,county_simulation
county_year,2024,湖南,28.2282,112.9388,华中,浏阳,,定地中蜂,3.05,1129.6,37.0,1074,28.4,4,4,柑橘,county_simulation
county_year,2025,湖南,28.2282,112.9388,华中,浏阳,,小转地,3.32,1255.8,37.8,1382,24.0,2,8,紫云英,county_simulation
county_year,2016,湖南,28.2282,112.9388,华中,宁乡,,定地意蜂,1.7,448.1,26.4,684,24.8,2,2,椴树,county_simulation
county_year,2017,湖南,28.2282,112.9388,华中,宁乡,,小转地,1.99,727.3,36.5,789,25.2,5,5,紫云英,county_simulation
county_year,2018,湖南,28.2282,112.9388,华中,宁乡,,定地意蜂,1.87,1188.8,63.6,993,18.8,2,9,柑橘,county_simulation
county_year,2019,湖南,28.2282,112.9388,华中,宁乡,,定地意蜂,1.97,996.1,50.6,813,24.2,7,10,油菜,county_simulation
county_year,2020,湖南,28.2282,112.9388,华中,宁乡,,定地意蜂,1.96,963.1,49.1,682,28.7,1,1,龙眼,county_simulation
county_year,2021,湖南,28.2282,112.9388,华中,宁乡,,大转地意蜂,1.97,1268.7,64.4,965,20.4,3,4,向日葵,county_simulation
county_year,2022,湖南,28.2282,112.9388,华中,宁乡,,大转地意蜂,2.07,1197.9,57.9,942,22.0,4,8,刺槐,county_simulation
county_year,2023,湖南,28.2282,112.9388,华中,宁乡,,大转地意蜂,2.12,1070.6,50.5,856,24.8,6,2,紫云英,county_simulation
county_year,2024,湖南,28.2282,112.9388,华中,宁乡,,定地中蜂,2.08,499.8,24.0,820,25.3,3,5,油菜,county_simulation
county_year,2025,湖南,28.2282,112.9388,华中,宁乡,,定地意蜂,1.82,569.0,31.3,759,24.0,7,8,荔枝,county_simulation
county_year,2016,湖南,28.2282,112.9388,华中,株洲,,大转地意蜂,2.09,1391.2,66.6,1008,20.7,4,9,柑橘,county_simulation
county_year,2017,湖南,28.2282,112.9388,华中,株洲,,定地中蜂,2.17,1234.6,56.9,828,26.2,1,7,紫云英,county_simulation
county_year,2018,湖南,28.2282,112.9388,华中,株洲,,小转地,2.29,946.7,41.3,988,23.2,2,8,刺槐,county_simulation
county_year,2019,湖南,28.2282,112.9388,华中,株洲,,小转地,2.32,890.5,38.4,778,29.8,6,7,油菜,county_simulation
county_year,2020,湖南,28.2282,112.9388,华中,株洲,,定地中蜂,2.4,492.1,20.5,1256,19.1,9,10,油菜,county_simulation
county_year,2021,湖南,28.2282,112.9388,华中,株洲,,大转地意蜂,2.49,1394.2,56.0,1369,18.2,2,1,荆条,county_simulation
county_year,2022,湖南,28.2282,112.9388,华中,株洲,,小转地,2.43,867.7,35.7,1135,21.4,5,3,柑橘,county_simulation
county_year,2023,湖南,28.2282,112.9388,华中,株洲,,大转地意蜂,2.43,1283.8,52.8,938,25.9,5,9,枣树,county_simulation
county_year,2024,湖南,28.2282,112.9388,华中,株洲,,小转地,2.49,942.4,37.8,928,26.8,8,5,龙眼,county_simulation
county_year,2025,湖南,28.2282,112.9388,华中,株洲,,定地意蜂,2.72,1433.0,52.7,1264,21.5,6,9,向日葵,county_simulation
county_year,2016,湖南,28.2282,112.9388,华中,攸县,,定地中蜂,0.48,324.1,67.5,209,22.9,5,2,枣树,county_simulation
county_year,2017,湖南,28.2282,112.9388,华中,攸县,,定地意蜂,0.43,198.0,46.0,153,28.1,9,4,刺槐,county_simulation
county_year,2018,湖南,28.2282,112.9388,华中,攸县,,小转地,0.48,130.1,27.1,172,27.8,8,8,刺槐,county_simulation
county_year,2019,湖南,28.2282,112.9388,华中,攸县,,定地中蜂,0.49,164.2,33.5,174,28.0,5,2,油菜,county_simulation
county_year,2020,湖南,28.2282,112.9388,华中,攸县,,定地中蜂,0.48,214.9,44.8,189,25.3,7,8,油菜,county_simulation
county_year,2021,湖南,28.2282,112.9388,华中,攸县,,大转地意蜂,0.48,254.4,53.0,212,22.6,5,1,向日葵,county_simulation
county_year,2022,湖南,28.2282,112.9388,华中,攸县,,定地意蜂,0.51,334.1,65.5,174,29.2,5,10,枣树,county_simulation
county_year,2023,湖南,28.2282,112.9388,华中,攸县,,定地中蜂,0.52,319.6,61.5,235,22.1,7,1,刺槐,county_simulation
county_year,2024,湖南,28.2282,112.9388,华中,攸县,,定地意蜂,0.51,339.8,66.6,173,29.4,9,8,紫云英,county_simulation
county_year,2025,湖南,28.2282,112.9388,华中,攸县,,小转地,0.52,238.9,45.9,209,24.8,7,8,枣树,county_simulation
county_year,2016,湖南,28.2282,112.9388,华中,茶陵,,大转地意蜂,0.6,405.3,67.5,217,27.6,4,9,荔枝,county_simulation
county_year,2017,湖南,28.2282,112.9388,华中,茶陵,,定地意蜂,0.56,284.4,50.8,246,22.7,5,5,柑橘,county_simulation
county_year,2018,湖南,28.2282,112.9388,华中,茶陵,,定地意蜂,0.58,307.6,53.0,267,21.7,3,8,椴树,county_simulation
county_year,2019,湖南,28.2282,112.9388,华中,茶陵,,定地意蜂,0.57,124.5,21.9,314,18.1,8,9,枣树,county_simulation
county_year,2020,湖南,28.2282,112.9388,华中,茶陵,,定地意蜂,0.56,134.3,24.0,224,25.0,2,8,荆条,county_simulation
county_year,2021,湖南,28.2282,112.9388,华中,茶陵,,定地中蜂,0.56,184.7,33.0,204,27.4,3,4,荆条,county_simulation
county_year,2022,湖南,28.2282,112.9388,华中,茶陵,,大转地意蜂,0.55,123.6,22.5,216,25.4,1,3,向日葵,county_simulation
county_year,2023,湖南,28.2282,112.9388,华中,茶陵,,小转地,0.61,134.8,22.1,244,25.0,1,5,荔枝,county_simulation
county_year,2024,湖南,28.2282,112.9388,华中,茶陵,,大转地意蜂,0.52,324.8,62.5,184,28.1,10,4,龙眼,county_simulation
county_year,2025,湖南,28.2282,112.9388,华中,茶陵,,大转地意蜂,0.52,133.4,25.7,215,24.1,4,4,龙眼,county_simulation
county_year,2016,湖南,28.2282,112.9388,华中,炎陵,,定地中蜂,1.59,374.8,23.6,607,26.2,5,3,油菜,county_simulation
county_year,2017,湖南,28.2282,112.9388,华中,炎陵,,定地中蜂,1.8,661.5,36.7,655,27.5,6,8,荔枝,county_simulation
county_year,2018,湖南,28.2282,112.9388,华中,炎陵,,小转地,1.74,386.8,22.2,873,19.9,10,1,刺槐,county_simulation
county_year,2019,湖南,28.2282,112.9388,华中,炎陵,,定地意蜂,1.77,806.1,45.5,639,27.7,4,7,柑橘,county_simulation
county_year,2020,湖南,28.2282,112.9388,华中,炎陵,,大转地意蜂,1.8,703.0,39.1,673,26.7,2,4,柑橘,county_simulation
county_year,2021,湖南,28.2282,112.9388,华中,炎陵,,定地中蜂,1.82,862.9,47.4,731,24.9,9,2,向日葵,county_simulation
county_year,2022,湖南,28.2282,112.9388,华中,炎陵,,定地中蜂,1.9,1006.2,53.0,751,25.3,6,5,枣树,county_simulation
county_year,2023,湖南,28.2282,112.9388,华中,炎陵,,小转地,1.96,631.1,32.2,910,21.5,6,4,椴树,county_simulation
county_year,2024,湖南,28.2282,112.9388,华中,炎陵,,定地中蜂,1.79,978.3,54.7,603,29.7,7,6,刺槐,county_simulation
county_year,2025,湖南,28.2282,112.9388,华中,炎陵,,定地中蜂,1.81,1189.7,65.7,752,24.1,10,4,椴树,county_simulation
county_year,2016,湖南,28.2282,112.9388,华中,醴陵,,小转地,2.47,1712.6,69.3,884,27.9,7,10,荆条,county_simulation
county_year,2017,湖南,28.2282,112.9388,华中,醴陵,,大转地意蜂,2.29,849.1,37.1,831,27.6,2,7,紫云英,county_simulation
county_year,2018,湖南,28.2282,112.9388,华中,醴陵,,小转地,2.36,1055.2,44.7,1193,19.8,3,8,油菜,county_simulation
county_year,2019,湖南,28.2282,112.9388,华中,醴陵,,定地中蜂,2.44,1421.9,58.3,1059,23.0,2,3,油菜,county_simulation
county_year,2020,湖南,28.2282,112.9388,华中,醴陵,,大转地意蜂,2.41,683.2,28.3,1317,18.3,3,9,向日葵,county_simulation
county_year,2021,湖南,28.2282,112.9388,华中,醴陵,,定地中蜂,2.5,943.0,37.7,866,28.9,9,4,荔枝,county_simulation
county_year,2022,湖南,28.2282,112.9388,华中,醴陵,,大转地意蜂,2.35,1525.6,64.9,816,28.8,1,2,龙眼,county_simulation
county_year,2023,湖南,28.2282,112.9388,华中,醴陵,,定地中蜂,2.68,1381.3,51.5,926,28.9,5,8,荆条,county_simulation
county_year,2024,湖南,28.2282,112.9388,华中,醴陵,,大转地意蜂,2.64,1306.2,49.5,989,26.7,3,1,柑橘,county_simulation
county_year,2025,湖南,28.2282,112.9388,华中,醴陵,,定地意蜂,2.6,1109.6,42.7,996,26.1,8,3,向日葵,county_simulation
county_year,2016,湖南,28.2282,112.9388,华中,湘潭,,定地中蜂,2.26,714.5,31.6,828,27.3,6,1,柑橘,county_simulation
county_year,2017,湖南,28.2282,112.9388,华中,湘潭,,定地中蜂,2.16,980.9,45.4,888,24.3,5,6,紫云英,county_simulation
county_year,2018,湖南,28.2282,112.9388,华中,湘潭,,小转地,2.24,608.4,27.2,1112,20.1,7,9,荔枝,county_simulation
county_year,2019,湖南,28.2282,112.9388,华中,湘潭,,定地意蜂,2.2,549.4,25.0,866,25.4,3,2,荔枝,county_simulation
county_year,2020,湖南,28.2282,112.9388,华中,湘潭,,定地意蜂,2.23,1433.2,64.3,958,23.3,5,10,刺槐,county_simulation
county_year,2021,湖南,28.2282,112.9388,华中,湘潭,,小转地,2.31,624.9,27.1,888,26.0,9,9,荆条,county_simulation
county_year,2022,湖南,28.2282,112.9388,华中,湘潭,,小转地,2.15,1461.8,68.0,745,28.8,1,8,油菜,county_simulation
county_year,2023,湖南,28.2282,112.9388,华中,湘潭,,定地中蜂,2.25,1516.4,67.4,1052,21.4,8,9,荆条,county_simulation
county_year,2024,湖南,28.2282,112.9388,华中,湘潭,,大转地意蜂,2.5,637.0,25.5,1160,21.5,8,7,椴树,county_simulation
county_year,2025,湖南,28.2282,112.9388,华中,湘潭,,大转地意蜂,2.18,1518.5,69.7,768,28.4,6,2,枣树,county_simulation
county_year,2016,湖南,28.2282,112.9388,华中,湘乡,,大转地意蜂,2.25,760.6,33.8,934,24.1,6,1,紫云英,county_simulation
county_year,2017,湖南,28.2282,112.9388,华中,湘乡,,小转地,2.34,1077.9,46.1,884,26.5,9,1,油菜,county_simulation
county_year,2018,湖南,28.2282,112.9388,华中,湘乡,,小转地,2.27,1443.9,63.6,906,25.0,4,5,椴树,county_simulation
county_year,2019,湖南,28.2282,112.9388,华中,湘乡,,定地意蜂,2.27,1286.6,56.7,817,27.8,3,4,刺槐,county_simulation
county_year,2020,湖南,28.2282,112.9388,华中,湘乡,,大转地意蜂,2.25,1293.1,57.5,795,28.3,7,2,椴树,county_simulation
county_year,2021,湖南,28.2282,112.9388,华中,湘乡,,定地中蜂,2.28,659.1,28.9,1112,20.5,5,10,紫云英,county_simulation
county_year,2022,湖南,28.2282,112.9388,华中,湘乡,,小转地,2.33,872.2,37.4,1119,20.8,5,4,荔枝,county_simulation
county_year,2023,湖南,28.2282,112.9388,华中,湘乡,,定地意蜂,2.38,1225.7,51.5,996,23.9,9,8,荔枝,county_simulation
county_year,2024,湖南,28.2282,112.9388,华中,湘乡,,定地意蜂,2.12,1357.7,64.0,1095,19.3,7,8,龙眼,county_simulation
county_year,2025,湖南,28.2282,112.9388,华中,湘乡,,定地意蜂,2.19,630.9,28.8,948,23.1,2,6,紫云英,county_simulation
county_year,2016,湖南,28.2282,112.9388,华中,韶山,,定地中蜂,1.95,1174.6,60.2,819,23.8,10,7,枣树,county_simulation
county_year,2017,湖南,28.2282,112.9388,华中,韶山,,定地中蜂,2.3,707.4,30.8,1084,21.2,1,9,龙眼,county_simulation
county_year,2018,湖南,28.2282,112.9388,华中,韶山,,定地中蜂,2.2,870.5,39.6,1008,21.8,7,7,荔枝,county_simulation
county_year,2019,湖南,28.2282,112.9388,华中,韶山,,定地意蜂,2.11,1190.2,56.4,994,21.2,1,5,椴树,county_simulation
county_year,2020,湖南,28.2282,112.9388,华中,韶山,,小转地,2.18,617.5,28.3,876,24.9,2,10,柑橘,county_simulation
county_year,2021,湖南,28.2282,112.9388,华中,韶山,,大转地意蜂,2.18,457.7,21.0,863,25.3,7,2,龙眼,county_simulation
county_year,2022,湖南,28.2282,112.9388,华中,韶山,,大转地意蜂,2.33,1110.1,47.6,856,27.2,9,4,龙眼,county_simulation
county_year,2023,湖南,28.2282,112.9388,华中,韶山,,定地中蜂,2.26,1399.1,61.9,757,29.8,4,5,荆条,county_simulation
county_year,2024,湖南,28.2282,112.9388,华中,韶山,,小转地,2.48,763.4,30.8,1128,22.0,1,1,油菜,county_simulation
county_year,2025,湖南,28.2282,112.9388,华中,韶山,,定地中蜂,2.46,1108.8,45.1,1011,24.3,1,3,荔枝,county_simulation
county_year,2016,湖南,28.2282,112.9388,华中,衡阳,,定地意蜂,1.07,346.3,32.4,392,27.3,2,7,紫云英,county_simulation
county_year,2017,湖南,28.2282,112.9388,华中,衡阳,,大转地意蜂,1.08,361.8,33.5,401,26.9,2,2,向日葵,county_simulation
county_year,2018,湖南,28.2282,112.9388,华中,衡阳,,大转地意蜂,0.99,403.6,40.8,364,27.1,9,10,荆条,county_simulation
county_year,2019,湖南,28.2282,112.9388,华中,衡阳,,定地意蜂,1.06,419.3,39.6,423,25.1,6,7,向日葵,county_simulation
county_year,2020,湖南,28.2282,112.9388,华中,衡阳,,大转地意蜂,1.04,446.6,42.9,480,21.6,5,10,椴树,county_simulation
county_year,2021,湖南,28.2282,112.9388,华中,衡阳,,定地中蜂,1.04,323.6,31.1,449,23.2,9,5,椴树,county_simulation
county_year,2022,湖南,28.2282,112.9388,华中,衡阳,,定地中蜂,1.03,466.9,45.3,389,26.4,1,8,紫云英,county_simulation
county_year,2023,湖南,28.2282,112.9388,华中,衡阳,,定地中蜂,1.16,646.5,55.7,427,27.2,4,10,油菜,county_simulation
county_year,2024,湖南,28.2282,112.9388,华中,衡阳,,大转地意蜂,1.06,408.0,38.5,509,20.8,5,6,荆条,county_simulation
county_year,2025,湖南,28.2282,112.9388,华中,衡阳,,小转地,1.19,294.8,24.8,400,29.7,4,8,柑橘,county_simulation
county_year,2016,湖南,28.2282,112.9388,华中,衡南,,小转地,0.94,410.6,43.7,370,25.4,1,8,荔枝,county_simulation
county_year,2017,湖南,28.2282,112.9388,华中,衡南,,大转地意蜂,0.88,543.1,61.7,327,26.9,6,10,柑橘,county_simulation
county_year,2018,湖南,28.2282,112.9388,华中,衡南,,定地中蜂,0.89,485.2,54.5,492,18.1,9,8,龙眼,county_simulation
county_year,2019,湖南,28.2282,112.9388,华中,衡南,,定地中蜂,0.86,370.4,43.1,412,20.8,9,9,刺槐,county_simulation
county_year,2020,湖南,28.2282,112.9388,华中,衡南,,小转地,0.9,214.9,23.9,389,23.1,1,3,向日葵,county_simulation
county_year,2021,湖南,28.2282,112.9388,华中,衡南,,大转地意蜂,0.92,385.3,41.9,460,20.0,1,7,椴树,county_simulation
county_year,2022,湖南,28.2282,112.9388,华中,衡南,,定地中蜂,0.88,390.4,44.4,318,27.6,7,1,荔枝,county_simulation
county_year,2023,湖南,28.2282,112.9388,华中,衡南,,定地意蜂,0.86,481.6,56.0,287,29.9,9,6,柑橘,county_simulation
county_year,2024,湖南,28.2282,112.9388,华中,衡南,,定地意蜂,1.01,285.8,28.3,407,24.8,9,4,柑橘,county_simulation
county_year,2025,湖南,28.2282,112.9388,华中,衡南,,定地中蜂,1.06,532.4,50.2,472,22.5,8,4,龙眼,county_simulation
county_year,2016,湖南,28.2282,112.9388,华中,衡山,,定地中蜂,2.55,682.6,26.8,903,28.2,1,6,紫云英,county_simulation
county_year,2017,湖南,28.2282,112.9388,华中,衡山,,大转地意蜂,2.89,2013.3,69.7,1222,23.6,5,4,枣树,county_simulation
county_year,2018,湖南,28.2282,112.9388,华中,衡山,,大转地意蜂,2.69,983.2,36.6,1100,24.5,10,8,柑橘,county_simulation
county_year,2019,湖南,28.2282,112.9388,华中,衡山,,小转地,2.84,1362.0,48.0,1278,22.2,6,1,枣树,county_simulation
county_year,2020,湖南,28.2282,112.9388,华中,衡山,,定地意蜂,2.81,1781.7,63.4,1009,27.8,6,10,紫云英,county_simulation
county_year,2021,湖南,28.2282,112.9388,华中,衡山,,小转地,2.91,1515.5,52.1,1176,24.7,2,10,荆条,county_simulation
county_year,2022,湖南,28.2282,112.9388,华中,衡山,,大转地意蜂,2.73,789.4,28.9,1325,20.6,3,9,柑橘,county_simulation
county_year,2023,湖南,28.2282,112.9388,华中,衡山,,定地意蜂,2.97,1448.8,48.8,1314,22.6,10,8,枣树,county_simulation
county_year,2024,湖南,28.2282,112.9388,华中,衡山,,大转地意蜂,2.7,1875.3,69.5,985,27.4,10,3,荆条,county_simulation
county_year,2025,湖南,28.2282,112.9388,华中,衡山,,大转地意蜂,2.67,965.7,36.2,936,28.5,3,9,椴树,county_simulation
county_year,2016,湖南,28.2282,112.9388,华中,衡东,,小转地,1.35,783.0,58.0,624,21.6,9,7,紫云英,county_simulation
county_year,2017,湖南,28.2282,112.9388,华中,衡东,,定地意蜂,1.28,483.2,37.7,483,26.5,9,2,柑橘,county_simulation
county_year,2018,湖南,28.2282,112.9388,华中,衡东,,定地意蜂,1.31,881.3,67.3,444,29.5,3,7,向日葵,county_simulation
county_year,2019,湖南,28.2282,112.9388,华中,衡东,,大转地意蜂,1.38,448.9,32.5,523,26.3,9,7,龙眼,county_simulation
county_year,2020,湖南,28.2282,112.9388,华中,衡东,,定地意蜂,1.39,872.5,62.8,489,28.4,7,4,柑橘,county_simulation
county_year,2021,湖南,28.2282,112.9388,华中,衡东,,定地中蜂,1.41,944.3,67.0,470,30.0,6,3,油菜,county_simulation
county_year,2022,湖南,28.2282,112.9388,华中,衡东,,定地意蜂,1.37,407.5,29.7,613,22.3,6,2,龙眼,county_simulation
county_year,2023,湖南,28.2282,112.9388,华中,衡东,,定地意蜂,1.54,318.0,20.6,640,24.0,1,5,椴树,county_simulation
county_year,2024,湖南,28.2282,112.9388,华中,衡东,,定地意蜂,1.41,778.5,55.2,470,29.9,1,10,油菜,county_simulation
county_year,2025,湖南,28.2282,112.9388,华中,衡东,,定地中蜂,1.61,1124.8,69.9,552,29.1,8,3,椴树,county_simulation
county_year,2016,湖南,28.2282,112.9388,华中,耒阳,,定地意蜂,2.13,536.6,25.2,867,24.5,1,10,荆条,county_simulation
county_year,2017,湖南,28.2282,112.9388,华中,耒阳,,大转地意蜂,2.15,1344.8,62.5,1068,20.1,7,2,油菜,county_simulation
county_year,2018,湖南,28.2282,112.9388,华中,耒阳,,定地意蜂,2.28,814.2,35.7,859,26.5,4,10,油菜,county_simulation
county_year,2019,湖南,28.2282,112.9388,华中,耒阳,,小转地,2.31,1501.1,65.0,886,26.1,10,6,向日葵,county_simulation
county_year,2020,湖南,28.2282,112.9388,华中,耒阳,,大转地意蜂,2.31,942.9,40.8,889,26.0,2,4,向日葵,county_simulation
