granularity,year,province,province_lat,province_lng,region,county,farm_id,beekeeping_mode,colonies_count,honey_production_kg,yield_kg_per_colony,honey_price_yuan_per_kg,income_honey,income_pollination_service,income_total,cost_total,profit,profit_margin_pct,is_migratory,data_source
farm_year,2022,广东,23.1291,113.2644,华南,,FARM00488,大转地意蜂,225,11029.2,49.0,15.2,168151.8,16175.3,184327.1,127024.6,57302.5,31.1,1,farm_micro_simulation
farm_year,2023,广东,23.1291,113.2644,华南,,FARM00488,大转地意蜂,259,12619.9,48.7,25.3,319056.5,32867.2,351923.7,204201.1,147722.6,42.0,1,farm_micro_simulation
farm_year,2024,广东,23.1291,113.2644,华南,,FARM00488,大转地意蜂,209,8538.6,40.9,11.9,101385.4,6304.0,107689.4,66521.2,41168.2,38.2,1,farm_micro_simulation
farm_year,2025,广东,23.1291,113.2644,华南,,FARM00488,大转地意蜂,191,7554.3,39.6,24.8,187064.9,21250.2,208315.1,145684.0,62631.1,30.1,1,farm_micro_simulation
farm_year,2015,广东,23.1291,113.2644,华南,,FARM00489,定地意蜂,55,1415.2,25.7,25.5,36122.4,0,36122.4,16122.4,20000.0,55.4,0,farm_micro_simulation
farm_year,2016,广东,23.1291,113.2644,华南,,FARM00489,定地意蜂,47,1210.1,25.7,21.4,25840.1,0,25840.1,11581.0,14259.1,55.2,0,farm_micro_simulation
farm_year,2017,广东,23.1291,113.2644,华南,,FARM00489,定地意蜂,50,1612.6,32.3,15.1,24352.6,0,24352.6,9198.9,15153.7,62.2,0,farm_micro_simulation
farm_year,2018,广东,23.1291,113.2644,华南,,FARM00489,定地意蜂,51,1735.1,34.0,29.5,51146.4,0,51146.4,22159.0,28987.4,56.7,0,farm_micro_simulation
farm_year,2019,广东,23.1291,113.2644,华南,,FARM00489,定地意蜂,49,2055.3,41.9,28.5,58610.6,0,58610.6,24690.3,33920.3,57.9,0,farm_micro_simulation
farm_year,2020,广东,23.1291,113.2644,华南,,FARM00489,定地意蜂,49,1835.8,37.5,22.7,41696.5,0,41696.5,19658.8,22037.7,52.9,0,farm_micro_simulation
farm_year,2021,广东,23.1291,113.2644,华南,,FARM00489,定地意蜂,55,1242.0,22.6,11.5,14287.8,0,14287.8,5740.9,8546.9,59.8,0,farm_micro_simulation
farm_year,2022,广东,23.1291,113.2644,华南,,FARM00489,定地意蜂,48,1655.6,34.5,17.3,28643.3,0,28643.3,12190.0,16453.3,57.4,0,farm_micro_simulation
farm_year,2023,广东,23.1291,113.2644,华南,,FARM00489,定地意蜂,48,2079.0,43.3,11.8,24464.5,0,24464.5,10021.4,14443.1,59.0,0,farm_micro_simulation
farm_year,2024,广东,23.1291,113.2644,华南,,FARM00489,定地意蜂,43,915.2,21.3,14.8,13517.9,0,13517.9,5752.5,7765.4,57.4,0,farm_micro_simulation
farm_year,2025,广东,23.1291,113.2644,华南,,FARM00489,定地意蜂,42,1602.3,38.1,25.2,40353.2,0,40353.2,16878.2,23475.0,58.2,0,farm_micro_simulation
farm_year,2015,广东,23.1291,113.2644,华南,,FARM00490,大转地意蜂,153,6776.8,44.3,29.9,202504.1,21804.5,224308.6,137287.1,87021.5,38.8,1,farm_micro_simulation
farm_year,2016,广东,23.1291,113.2644,华南,,FARM00490,大转地意蜂,150,6378.9,42.5,20.2,128702.2,6828.0,135530.2,88667.3,46862.9,34.6,1,farm_micro_simulation
farm_year,2017,广东,23.1291,113.2644,华南,,FARM00490,大转地意蜂,160,6022.8,37.6,19.6,118139.9,7201.3,125341.2,78922.7,46418.5,37.0,1,farm_micro_simulation
farm_year,2018,广东,23.1291,113.2644,华南,,FARM00490,大转地意蜂,159,7684.0,48.3,22.7,174227.5,21572.0,195799.5,123550.9,72248.6,36.9,1,farm_micro_simulation
farm_year,2019,广东,23.1291,113.2644,华南,,FARM00490,大转地意蜂,165,8583.3,52.0,28.8,247502.5,43524.2,291026.7,193988.0,97038.7,33.3,1,farm_micro_simulation
farm_year,2020,广东,23.1291,113.2644,华南,,FARM00490,大转地意蜂,172,11002.2,64.0,25.9,284469.6,42024.6,326494.2,211221.2,115273.0,35.3,1,farm_micro_simulation
farm_year,2021,广东,23.1291,113.2644,华南,,FARM00490,大转地意蜂,164,7087.6,43.2,21.4,151982.6,12321.6,164304.2,98172.6,66131.6,40.2,1,farm_micro_simulation
farm_year,2022,广东,23.1291,113.2644,华南,,FARM00490,大转地意蜂,182,8672.7,47.7,20.3,176330.3,12230.9,188561.2,130477.4,58083.8,30.8,1,farm_micro_simulation
farm_year,2023,广东,23.1291,113.2644,华南,,FARM00490,大转地意蜂,184,6675.9,36.3,13.3,89109.0,7754.0,96863.0,60709.1,36153.9,37.3,1,farm_micro_simulation
farm_year,2024,广东,23.1291,113.2644,华南,,FARM00490,大转地意蜂,137,7586.2,55.4,16.8,127548.4,19055.1,146603.5,95410.2,51193.3,34.9,1,farm_micro_simulation
farm_year,2025,广东,23.1291,113.2644,华南,,FARM00490,大转地意蜂,195,11226.8,57.6,14.6,164180.5,9592.0,173772.5,113691.2,60081.3,34.6,1,farm_micro_simulation
farm_year,2015,广东,23.1291,113.2644,华南,,FARM00491,定地中蜂,54,1055.5,19.5,15.6,16453.9,0,16453.9,5325.8,11128.1,67.6,0,farm_micro_simulation
farm_year,2016,广东,23.1291,113.2644,华南,,FARM00491,定地中蜂,45,571.9,12.7,29.7,16969.7,0,16969.7,6402.9,10566.8,62.3,0,farm_micro_simulation
farm_year,2017,广东,23.1291,113.2644,华南,,FARM00491,定地中蜂,49,1221.1,24.9,15.1,18446.5,0,18446.5,5822.2,12624.3,68.4,0,farm_micro_simulation
farm_year,2018,广东,23.1291,113.2644,华南,,FARM00491,定地中蜂,50,1153.9,23.1,13.2,15196.0,0,15196.0,6049.3,9146.7,60.2,0,farm_micro_simulation
farm_year,2019,广东,23.1291,113.2644,华南,,FARM00491,定地中蜂,49,741.7,15.1,15.7,11644.2,0,11644.2,3690.8,7953.4,68.3,0,farm_micro_simulation
farm_year,2020,广东,23.1291,113.2644,华南,,FARM00491,定地中蜂,51,757.1,14.8,14.3,10812.4,0,10812.4,3430.8,7381.6,68.3,0,farm_micro_simulation
farm_year,2021,广东,23.1291,113.2644,华南,,FARM00491,定地中蜂,53,925.1,17.5,24.1,22251.2,0,22251.2,7163.7,15087.5,67.8,0,farm_micro_simulation
farm_year,2022,广东,23.1291,113.2644,华南,,FARM00491,定地中蜂,47,1016.1,21.6,26.0,26373.1,0,26373.1,8409.8,17963.3,68.1,0,farm_micro_simulation
farm_year,2023,广东,23.1291,113.2644,华南,,FARM00491,定地中蜂,50,998.0,20.0,29.5,29425.6,0,29425.6,8187.2,21238.4,72.2,0,farm_micro_simulation
farm_year,2024,广东,23.1291,113.2644,华南,,FARM00491,定地中蜂,62,1219.7,19.7,22.8,27824.3,0,27824.3,9902.2,17922.1,64.4,0,farm_micro_simulation
farm_year,2025,广东,23.1291,113.2644,华南,,FARM00491,定地中蜂,50,883.7,17.7,21.6,19125.6,0,19125.6,6005.4,13120.2,68.6,0,farm_micro_simulation
farm_year,2015,广东,23.1291,113.2644,华南,,FARM00492,定地中蜂,35,525.7,15.0,21.0,11026.9,0,11026.9,3822.6,7204.3,65.3,0,farm_micro_simulation
farm_year,2016,广东,23.1291,113.2644,华南,,FARM00492,定地中蜂,29,436.7,15.1,28.6,12502.6,0,12502.6,3582.7,8919.9,71.3,0,farm_micro_simulation
farm_year,2017,广东,23.1291,113.2644,华南,,FARM00492,定地中蜂,33,679.9,20.6,26.7,18123.3,0,18123.3,5663.0,12460.3,68.8,0,farm_micro_simulation
farm_year,2018,广东,23.1291,113.2644,华南,,FARM00492,定地中蜂,33,746.8,22.6,15.4,11536.0,0,11536.0,3267.2,8268.8,71.7,0,farm_micro_simulation
farm_year,2019,广东,23.1291,113.2644,华南,,FARM00492,定地中蜂,33,534.2,16.2,19.9,10640.9,0,10640.9,3497.5,7143.4,67.1,0,farm_micro_simulation
farm_year,2020,广东,23.1291,113.2644,华南,,FARM00492,定地中蜂,33,650.0,19.7,15.5,10095.5,0,10095.5,3037.5,7058.0,69.9,0,farm_micro_simulation
farm_year,2021,广东,23.1291,113.2644,华南,,FARM00492,定地中蜂,31,286.8,9.3,29.5,8448.9,0,8448.9,3289.4,5159.5,61.1,0,farm_micro_simulation
farm_year,2022,广东,23.1291,113.2644,华南,,FARM00492,定地中蜂,34,675.4,19.9,18.8,12695.0,0,12695.0,3768.0,8927.0,70.3,0,farm_micro_simulation
farm_year,2023,广东,23.1291,113.2644,华南,,FARM00492,定地中蜂,39,911.3,23.4,13.8,12577.9,0,12577.9,4313.2,8264.7,65.7,0,farm_micro_simulation
farm_year,2024,广东,23.1291,113.2644,华南,,FARM00492,定地中蜂,42,362.8,8.6,12.6,4575.1,0,4575.1,1327.0,3248.1,71.0,0,farm_micro_simulation
farm_year,2025,广东,23.1291,113.2644,华南,,FARM00492,定地中蜂,26,363.3,14.0,26.9,9789.0,0,9789.0,3176.3,6612.7,67.6,0,farm_micro_simulation
farm_year,2015,广东,23.1291,113.2644,华南,,FARM00493,大转地意蜂,168,8296.1,49.4,20.3,168748.7,21237.6,189986.3,126991.1,62995.2,33.2,1,farm_micro_simulation
farm_year,2016,广东,23.1291,113.2644,华南,,FARM00493,大转地意蜂,153,7863.7,51.4,11.4,89901.7,8869.3,98771.0,55930.5,42840.5,43.4,1,farm_micro_simulation
farm_year,2017,广东,23.1291,113.2644,华南,,FARM00493,大转地意蜂,163,6850.0,42.0,24.4,167245.3,12749.4,179994.7,103366.9,76627.8,42.6,1,farm_micro_simulation
farm_year,2018,广东,23.1291,113.2644,华南,,FARM00493,大转地意蜂,159,6627.7,41.7,25.8,171298.6,30059.5,201358.1,132682.0,68676.1,34.1,1,farm_micro_simulation
farm_year,2019,广东,23.1291,113.2644,华南,,FARM00493,大转地意蜂,154,6378.1,41.4,15.1,96368.2,12217.4,108585.6,66840.6,41745.0,38.4,1,farm_micro_simulation
farm_year,2020,广东,23.1291,113.2644,华南,,FARM00493,大转地意蜂,172,8852.4,51.5,10.2,90224.9,12667.6,102892.5,61511.6,41380.9,40.2,1,farm_micro_simulation
farm_year,2021,广东,23.1291,113.2644,华南,,FARM00493,大转地意蜂,177,6275.6,35.5,18.3,114618.0,17937.6,132555.6,85128.2,47427.4,35.8,1,farm_micro_simulation
farm_year,2022,广东,23.1291,113.2644,华南,,FARM00493,大转地意蜂,170,10631.5,62.5,10.1,106970.1,11833.1,118803.2,78268.3,40534.9,34.1,1,farm_micro_simulation
farm_year,2023,广东,23.1291,113.2644,华南,,FARM00493,大转地意蜂,167,8974.5,53.7,14.1,126832.1,7810.3,134642.4,76636.5,58005.9,43.1,1,farm_micro_simulation
farm_year,2024,广东,23.1291,113.2644,华南,,FARM00493,大转地意蜂,153,6119.1,40.0,19.4,118826.6,11282.3,130108.9,77237.8,52871.1,40.6,1,farm_micro_simulation
farm_year,2025,广东,23.1291,113.2644,华南,,FARM00493,大转地意蜂,157,5696.6,36.3,27.7,158063.7,15700.2,173763.9,107255.1,66508.8,38.3,1,farm_micro_simulation
farm_year,2015,广东,23.1291,113.2644,华南,,FARM00494,定地意蜂,48,1585.7,33.0,14.2,22586.3,0,22586.3,8408.2,14178.1,62.8,0,farm_micro_simulation
farm_year,2016,广东,23.1291,113.2644,华南,,FARM00494,定地意蜂,52,1054.0,20.3,28.1,29650.9,0,29650.9,12581.2,17069.7,57.6,0,farm_micro_simulation
farm_year,2017,广东,23.1291,113.2644,华南,,FARM00494,定地意蜂,48,963.8,20.1,16.8,16208.8,0,16208.8,5817.3,10391.5,64.1,0,farm_micro_simulation
farm_year,2018,广东,23.1291,113.2644,华南,,FARM00494,定地意蜂,50,2238.4,44.8,19.6,43820.9,0,43820.9,18777.5,25043.4,57.1,0,farm_micro_simulation
farm_year,2019,广东,23.1291,113.2644,华南,,FARM00494,定地意蜂,51,2239.7,43.9,15.7,35111.7,0,35111.7,12556.6,22555.1,64.2,0,farm_micro_simulation
farm_year,2020,广东,23.1291,113.2644,华南,,FARM00494,定地意蜂,50,1973.5,39.5,24.9,49194.2,0,49194.2,24066.6,25127.6,51.1,0,farm_micro_simulation
farm_year,2021,广东,23.1291,113.2644,华南,,FARM00494,定地意蜂,55,1661.0,30.2,29.5,48959.1,0,48959.1,22085.8,26873.3,54.9,0,farm_micro_simulation
farm_year,2022,广东,23.1291,113.2644,华南,,FARM00494,定地意蜂,45,1285.7,28.6,29.7,38144.8,0,38144.8,15871.1,22273.7,58.4,0,farm_micro_simulation
farm_year,2023,广东,23.1291,113.2644,华南,,FARM00494,定地意蜂,50,2005.6,40.1,13.3,26655.4,0,26655.4,10496.4,16159.0,60.6,0,farm_micro_simulation
farm_year,2024,广东,23.1291,113.2644,华南,,FARM00494,定地意蜂,49,1716.0,35.0,24.0,41265.7,0,41265.7,15008.8,26256.9,63.6,0,farm_micro_simulation
farm_year,2025,广东,23.1291,113.2644,华南,,FARM00494,定地意蜂,41,1038.2,25.3,25.2,26144.9,0,26144.9,12664.9,13480.0,51.6,0,farm_micro_simulation
farm_year,2015,广东,23.1291,113.2644,华南,,FARM00495,定地中蜂,43,587.0,13.7,25.8,15169.1,0,15169.1,4390.4,10778.7,71.1,0,farm_micro_simulation
farm_year,2016,广东,23.1291,113.2644,华南,,FARM00495,定地中蜂,40,581.5,14.5,13.8,8031.0,0,8031.0,2941.1,5089.9,63.4,0,farm_micro_simulation
farm_year,2017,广东,23.1291,113.2644,华南,,FARM00495,定地中蜂,43,359.6,8.4,13.9,4993.8,0,4993.8,1900.9,3092.9,61.9,0,farm_micro_simulation
farm_year,2018,广东,23.1291,113.2644,华南,,FARM00495,定地中蜂,43,938.2,21.8,16.2,15204.4,0,15204.4,5407.7,9796.7,64.4,0,farm_micro_simulation
farm_year,2019,广东,23.1291,113.2644,华南,,FARM00495,定地中蜂,44,792.1,18.0,17.5,13896.1,0,13896.1,3578.6,10317.5,74.2,0,farm_micro_simulation
farm_year,2020,广东,23.1291,113.2644,华南,,FARM00495,定地中蜂,45,1014.0,22.5,24.5,24861.1,0,24861.1,8771.6,16089.5,64.7,0,farm_micro_simulation
farm_year,2021,广东,23.1291,113.2644,华南,,FARM00495,定地中蜂,44,918.8,20.9,20.4,18698.1,0,18698.1,4776.0,13922.1,74.5,0,farm_micro_simulation
farm_year,2022,广东,23.1291,113.2644,华南,,FARM00495,定地中蜂,39,735.9,18.9,13.9,10199.0,0,10199.0,4050.7,6148.3,60.3,0,farm_micro_simulation
farm_year,2023,广东,23.1291,113.2644,华南,,FARM00495,定地中蜂,52,881.4,16.9,15.2,13399.1,0,13399.1,3561.4,9837.7,73.4,0,farm_micro_simulation
farm_year,2024,广东,23.1291,113.2644,华南,,FARM00495,定地中蜂,51,746.4,14.6,28.2,21016.0,0,21016.0,8027.6,12988.4,61.8,0,farm_micro_simulation
farm_year,2025,广东,23.1291,113.2644,华南,,FARM00495,定地中蜂,54,994.2,18.4,27.3,27160.4,0,27160.4,7434.5,19725.9,72.6,0,farm_micro_simulation
farm_year,2015,山东,36.6516,117.1201,华东,,FARM00496,小转地,58,2737.4,47.2,15.9,43486.7,7337.8,50824.5,25947.1,24877.4,48.9,1,farm_micro_simulation
farm_year,2016,山东,36.6516,117.1201,华东,,FARM00496,小转地,64,3185.7,49.8,15.5,49357.8,7702.3,57060.1,31299.3,25760.8,45.1,1,farm_micro_simulation
farm_year,2017,山东,36.6516,117.1201,华东,,FARM00496,小转地,59,2664.8,45.2,21.9,58442.6,9669.9,68112.5,38914.0,29198.5,42.9,1,farm_micro_simulation
farm_year,2018,山东,36.6516,117.1201,华东,,FARM00496,小转地,62,2460.4,39.7,27.0,66526.5,9554.1,76080.6,43576.5,32504.1,42.7,1,farm_micro_simulation
farm_year,2019,山东,36.6516,117.1201,华东,,FARM00496,小转地,64,2011.8,31.4,22.8,45894.6,7727.8,53622.4,29614.0,24008.4,44.8,1,farm_micro_simulation
farm_year,2020,山东,36.6516,117.1201,华东,,FARM00496,小转地,66,3589.1,54.4,18.8,67623.0,4115.7,71738.7,43197.6,28541.1,39.8,1,farm_micro_simulation
farm_year,2021,山东,36.6516,117.1201,华东,,FARM00496,小转地,58,2881.9,49.7,15.7,45235.4,3594.6,48830.0,27972.4,20857.6,42.7,1,farm_micro_simulation
farm_year,2022,山东,36.6516,117.1201,华东,,FARM00496,小转地,64,2527.4,39.5,19.7,49871.2,4700.1,54571.3,32033.4,22537.9,41.3,1,farm_micro_simulation
farm_year,2023,山东,36.6516,117.1201,华东,,FARM00496,小转地,69,2418.0,35.0,12.6,30400.1,5164.6,35564.7,19229.7,16335.0,45.9,1,farm_micro_simulation
farm_year,2024,山东,36.6516,117.1201,华东,,FARM00496,小转地,68,2855.0,42.0,19.4,55267.9,6756.7,62024.6,35400.4,26624.2,42.9,1,farm_micro_simulation
farm_year,2025,山东,36.6516,117.1201,华东,,FARM00496,小转地,60,2477.3,41.3,29.6,73417.5,11058.4,84475.9,42619.5,41856.4,49.5,1,farm_micro_simulation
farm_year,2015,山东,36.6516,117.1201,华东,,FARM00497,定地意蜂,52,1071.1,20.6,13.3,14207.9,0,14207.9,6475.0,7732.9,54.4,0,farm_micro_simulation
farm_year,2016,山东,36.6516,117.1201,华东,,FARM00497,定地意蜂,46,1239.5,26.9,16.0,19785.9,0,19785.9,8586.5,11199.4,56.6,0,farm_micro_simulation
farm_year,2017,山东,36.6516,117.1201,华东,,FARM00497,定地意蜂,49,1149.4,23.5,26.8,30814.4,0,30814.4,12850.6,17963.8,58.3,0,farm_micro_simulation
farm_year,2018,山东,36.6516,117.1201,华东,,FARM00497,定地意蜂,51,2238.9,43.9,14.7,32936.3,0,32936.3,13447.8,19488.5,59.2,0,farm_micro_simulation
farm_year,2019,山东,36.6516,117.1201,华东,,FARM00497,定地意蜂,51,1997.3,39.2,20.4,40781.1,0,40781.1,19419.0,21362.1,52.4,0,farm_micro_simulation
farm_year,2020,山东,36.6516,117.1201,华东,,FARM00497,定地意蜂,52,1798.1,34.6,22.1,39649.0,0,39649.0,13925.7,25723.3,64.9,0,farm_micro_simulation
farm_year,2021,山东,36.6516,117.1201,华东,,FARM00497,定地意蜂,55,1812.5,33.0,14.6,26533.0,0,26533.0,12919.9,13613.1,51.3,0,farm_micro_simulation
farm_year,2022,山东,36.6516,117.1201,华东,,FARM00497,定地意蜂,60,1645.5,27.4,20.8,34201.1,0,34201.1,13198.3,21002.8,61.4,0,farm_micro_simulation
farm_year,2023,山东,36.6516,117.1201,华东,,FARM00497,定地意蜂,55,2125.6,38.6,28.0,59481.1,0,59481.1,23363.9,36117.2,60.7,0,farm_micro_simulation
farm_year,2024,山东,36.6516,117.1201,华东,,FARM00497,定地意蜂,43,1162.6,27.0,15.8,18393.0,0,18393.0,7724.5,10668.5,58.0,0,farm_micro_simulation
farm_year,2025,山东,36.6516,117.1201,华东,,FARM00497,定地意蜂,45,960.0,21.3,12.8,12244.0,0,12244.0,4836.7,7407.3,60.5,0,farm_micro_simulation
farm_year,2015,山东,36.6516,117.1201,华东,,FARM00498,定地意蜂,80,2721.4,34.0,11.3,30683.4,0,30683.4,13507.9,17175.5,56.0,0,farm_micro_simulation
farm_year,2016,山东,36.6516,117.1201,华东,,FARM00498,定地意蜂,77,3132.4,40.7,13.3,41542.5,0,41542.5,17501.4,24041.1,57.9,0,farm_micro_simulation
farm_year,2017,山东,36.6516,117.1201,华东,,FARM00498,定地意蜂,72,2261.5,31.4,29.6,66946.9,0,66946.9,32188.9,34758.0,51.9,0,farm_micro_simulation
farm_year,2018,山东,36.6516,117.1201,华东,,FARM00498,定地意蜂,76,1755.4,23.1,15.1,26420.5,0,26420.5,12409.1,14011.4,53.0,0,farm_micro_simulation
farm_year,2019,山东,36.6516,117.1201,华东,,FARM00498,定地意蜂,75,2524.0,33.7,29.6,74790.3,0,74790.3,36729.1,38061.2,50.9,0,farm_micro_simulation
farm_year,2020,山东,36.6516,117.1201,华东,,FARM00498,定地意蜂,71,1977.6,27.9,20.5,40469.4,0,40469.4,17796.4,22673.0,56.0,0,farm_micro_simulation
farm_year,2021,山东,36.6516,117.1201,华东,,FARM00498,定地意蜂,81,2988.8,36.9,10.4,31000.0,0,31000.0,13882.6,17117.4,55.2,0,farm_micro_simulation
farm_year,2022,山东,36.6516,117.1201,华东,,FARM00498,定地意蜂,75,2427.8,32.4,19.2,46567.7,0,46567.7,22520.0,24047.7,51.6,0,farm_micro_simulation
farm_year,2023,山东,36.6516,117.1201,华东,,FARM00498,定地意蜂,78,1617.3,20.7,13.8,22363.7,0,22363.7,10021.3,12342.4,55.2,0,farm_micro_simulation
farm_year,2024,山东,36.6516,117.1201,华东,,FARM00498,定地意蜂,85,3480.8,41.0,22.0,76621.5,0,76621.5,28809.8,47811.7,62.4,0,farm_micro_simulation
farm_year,2025,山东,36.6516,117.1201,华东,,FARM00498,定地意蜂,73,3227.3,44.2,19.0,61438.1,0,61438.1,27143.0,34295.1,55.8,0,farm_micro_simulation
farm_year,2015,山东,36.6516,117.1201,华东,,FARM00499,定地中蜂,30,653.1,21.8,26.3,17169.6,0,17169.6,4529.3,12640.3,73.6,0,farm_micro_simulation
farm_year,2016,山东,36.6516,117.1201,华东,,FARM00499,定地中蜂,30,636.6,21.2,11.3,7219.7,0,7219.7,2241.6,4978.1,69.0,0,farm_micro_simulation
farm_year,2017,山东,36.6516,117.1201,华东,,FARM00499,定地中蜂,33,674.2,20.4,24.7,16650.3,0,16650.3,6287.6,10362.7,62.2,0,farm_micro_simulation
farm_year,2018,山东,36.6516,117.1201,华东,,FARM00499,定地中蜂,34,505.4,14.9,14.6,7403.4,0,7403.4,2102.3,5301.1,71.6,0,farm_micro_simulation
farm_year,2019,山东,36.6516,117.1201,华东,,FARM00499,定地中蜂,34,392.0,11.5,20.7,8107.7,0,8107.7,2321.0,5786.7,71.4,0,farm_micro_simulation
farm_year,2020,山东,36.6516,117.1201,华东,,FARM00499,定地中蜂,37,385.6,10.4,26.0,10020.8,0,10020.8,2700.3,7320.5,73.1,0,farm_micro_simulation
farm_year,2021,山东,36.6516,117.1201,华东,,FARM00499,定地中蜂,36,664.4,18.5,18.4,12243.3,0,12243.3,3110.8,9132.5,74.6,0,farm_micro_simulation
farm_year,2022,山东,36.6516,117.1201,华东,,FARM00499,定地中蜂,32,471.7,14.7,26.2,12350.6,0,12350.6,3600.5,8750.1,70.8,0,farm_micro_simulation
farm_year,2023,山东,36.6516,117.1201,华东,,FARM00499,定地中蜂,35,298.0,8.5,16.3,4844.3,0,4844.3,1497.5,3346.8,69.1,0,farm_micro_simulation
farm_year,2024,山东,36.6516,117.1201,华东,,FARM00499,定地中蜂,32,775.8,24.2,15.0,11612.9,0,11612.9,3350.4,8262.5,71.1,0,farm_micro_simulation
farm_year,2025,山东,36.6516,117.1201,华东,,FARM00499,定地中蜂,37,507.6,13.7,12.1,6123.5,0,6123.5,1630.9,4492.6,73.4,0,farm_micro_simulation
farm_year,2015,山东,36.6516,117.1201,华东,,FARM00500,定地中蜂,40,935.4,23.4,23.0,21554.4,0,21554.4,8129.8,13424.6,62.3,0,farm_micro_simulation
farm_year,2016,山东,36.6516,117.1201,华东,,FARM00500,定地中蜂,36,816.8,22.7,22.3,18226.8,0,18226.8,7008.4,11218.4,61.5,0,farm_micro_simulation
farm_year,2017,山东,36.6516,117.1201,华东,,FARM00500,定地中蜂,37,398.9,10.8,10.2,4062.0,0,4062.0,1029.9,3032.1,74.6,0,farm_micro_simulation
farm_year,2018,山东,36.6516,117.1201,华东,,FARM00500,定地中蜂,39,420.0,10.8,10.4,4357.7,0,4357.7,1250.3,3107.4,71.3,0,farm_micro_simulation
farm_year,2019,山东,36.6516,117.1201,华东,,FARM00500,定地中蜂,39,329.2,8.4,22.7,7459.6,0,7459.6,2311.8,5147.8,69.0,0,farm_micro_simulation
farm_year,2020,山东,36.6516,117.1201,华东,,FARM00500,定地中蜂,39,589.6,15.1,10.8,6360.9,0,6360.9,2475.1,3885.8,61.1,0,farm_micro_simulation
farm_year,2021,山东,36.6516,117.1201,华东,,FARM00500,定地中蜂,41,939.0,22.9,13.8,12923.3,0,12923.3,4753.8,8169.5,63.2,0,farm_micro_simulation
farm_year,2022,山东,36.6516,117.1201,华东,,FARM00500,定地中蜂,38,824.8,21.7,10.3,8488.5,0,8488.5,2468.9,6019.6,70.9,0,farm_micro_simulation
farm_year,2023,山东,36.6516,117.1201,华东,,FARM00500,定地中蜂,48,1141.1,23.8,22.7,25954.6,0,25954.6,7761.9,18192.7,70.1,0,farm_micro_simulation
farm_year,2024,山东,36.6516,117.1201,华东,,FARM00500,定地中蜂,44,872.0,19.8,12.9,11255.6,0,11255.6,3528.3,7727.3,68.7,0,farm_micro_simulation
farm_year,2025,山东,36.6516,117.1201,华东,,FARM00500,定地中蜂,39,872.6,22.4,23.0,20098.7,0,20098.7,5550.9,14547.8,72.4,0,farm_micro_simulation
farm_year,2015,山东,36.6516,117.1201,华东,,FARM00501,定地中蜂,24,284.3,11.8,26.6,7556.5,0,7556.5,2383.2,5173.3,68.5,0,farm_micro_simulation
farm_year,2016,山东,36.6516,117.1201,华东,,FARM00501,定地中蜂,24,318.8,13.3,13.1,4174.3,0,4174.3,1102.2,3072.1,73.6,0,farm_micro_simulation
farm_year,2017,山东,36.6516,117.1201,华东,,FARM00501,定地中蜂,27,581.6,21.5,19.0,11024.2,0,11024.2,4348.8,6675.4,60.6,0,farm_micro_simulation
farm_year,2018,山东,36.6516,117.1201,华东,,FARM00501,定地中蜂,27,614.8,22.8,24.3,14967.8,0,14967.8,5862.8,9105.0,60.8,0,farm_micro_simulation
farm_year,2019,山东,36.6516,117.1201,华东,,FARM00501,定地中蜂,28,624.4,22.3,28.3,17657.2,0,17657.2,6457.2,11200.0,63.4,0,farm_micro_simulation
farm_year,2020,山东,36.6516,117.1201,华东,,FARM00501,定地中蜂,25,376.1,15.0,11.3,4252.4,0,4252.4,1199.5,3052.9,71.8,0,farm_micro_simulation
farm_year,2021,山东,36.6516,117.1201,华东,,FARM00501,定地中蜂,28,254.0,9.1,23.0,5845.1,0,5845.1,2231.2,3613.9,61.8,0,farm_micro_simulation
farm_year,2022,山东,36.6516,117.1201,华东,,FARM00501,定地中蜂,27,328.8,12.2,13.6,4475.6,0,4475.6,1392.8,3082.8,68.9,0,farm_micro_simulation
farm_year,2023,山东,36.6516,117.1201,华东,,FARM00501,定地中蜂,31,359.7,11.6,22.7,8161.9,0,8161.9,2564.5,5597.4,68.6,0,farm_micro_simulation
farm_year,2024,山东,36.6516,117.1201,华东,,FARM00501,定地中蜂,31,721.0,23.3,15.6,11268.4,0,11268.4,4081.0,7187.4,63.8,0,farm_micro_simulation
farm_year,2025,山东,36.6516,117.1201,华东,,FARM00501,定地中蜂,23,441.7,19.2,11.2,4960.8,0,4960.8,1806.4,3154.4,63.6,0,farm_micro_simulation
farm_year,2015,山东,36.6516,117.1201,华东,,FARM00502,定地意蜂,65,2039.3,31.4,13.5,27470.3,0,27470.3,10687.2,16783.1,61.1,0,farm_micro_simulation
farm_year,2016,山东,36.6516,117.1201,华东,,FARM00502,定地意蜂,73,1598.9,21.9,22.0,35239.5,0,35239.5,16679.4,18560.1,52.7,0,farm_micro_simulation
farm_year,2017,山东,36.6516,117.1201,华东,,FARM00502,定地意蜂,76,1848.5,24.3,29.7,54925.1,0,54925.1,26623.7,28301.4,51.5,0,farm_micro_simulation
farm_year,2018,山东,36.6516,117.1201,华东,,FARM00502,定地意蜂,77,2117.6,27.5,14.2,30076.6,0,30076.6,12033.4,18043.2,60.0,0,farm_micro_simulation
farm_year,2019,山东,36.6516,117.1201,华东,,FARM00502,定地意蜂,75,3143.4,41.9,22.8,71708.7,0,71708.7,33977.9,37730.8,52.6,0,farm_micro_simulation
