granularity,year,province,province_lat,province_lng,region,county,farm_id,beekeeping_mode,bee_colonies_10k,colonies_share_pct,honey_production_tonnes,yield_kg_per_colony,beekeeper_households,migratory_ratio,colonies_per_household,income_total_est,cost_total_est,honey_price_yuan_per_tonne,sugar_price_yuan_per_tonne,rapeseed_area_1000ha,pesticide_use_10000tonnes,temp_anomaly_c,precip_change_pct,extreme_heat_days,flowering_advance_days,western_bee_pct,chinese_bee_pct,price_royal_jelly_yuan_per_kg,price_pollen_yuan_per_kg,purchase_price_yuan_per_tonne,retail_rape_yuan_per_jin,avg_retail_yuan_per_jin,data_source
province_year,2007,江苏,32.0603,118.7969,华东,,,,148812.5,1.74,6144.8,38.5,69215115,0.38,21.5,69245.2,35690.2,0,0,0,156.3,0.6,4.0,12.0,3.0,0,0,130.0,26.0,9000.0,12.0,14.0,province_panel_simulation
province_year,2007,浙江,30.2741,120.1551,华东,,,,1414278.18,16.5,58398.6,46.8,657803806,0.386,21.5,62177.7,38226.1,0,0,0,156.3,0.6,4.0,12.0,3.0,0,0,130.0,26.0,9000.0,12.0,14.0,province_panel_simulation
province_year,2007,安徽,31.8206,117.2272,华东,,,,255107.14,2.98,10533.9,38.7,118654484,0.414,21.5,66302.1,29451.9,0,0,0,156.3,0.6,4.0,12.0,3.0,0,0,130.0,26.0,9000.0,12.0,14.0,province_panel_simulation
province_year,2007,福建,26.0745,119.2965,华东,,,,280841.63,3.28,11596.6,43.0,130624015,0.228,21.5,68944.8,35312.8,0,0,0,156.3,0.6,4.0,12.0,3.0,0,0,130.0,26.0,9000.0,12.0,14.0,province_panel_simulation
province_year,2007,江西,28.6829,115.858,华东,,,,237204.89,2.77,9794.7,64.5,110327853,0.321,21.5,67093.9,38214.1,0,0,0,156.3,0.6,4.0,12.0,3.0,0,0,130.0,26.0,9000.0,12.0,14.0,province_panel_simulation
province_year,2007,山东,36.6516,117.1201,华东,,,,193568.14,2.26,7992.9,43.1,90031691,0.243,21.5,60088.0,33065.2,0,0,0,156.3,0.6,4.0,12.0,3.0,0,0,130.0,26.0,9000.0,12.0,14.0,province_panel_simulation
province_year,2007,河南,34.7466,113.6254,华中,,,,693712.4,8.09,28644.9,66.6,322656930,0.31,21.5,54641.2,35734.9,0,0,0,156.3,0.6,4.0,12.0,3.0,0,0,130.0,26.0,9000.0,12.0,14.0,province_panel_simulation
province_year,2007,湖北,30.5928,114.3055,华中,,,,271890.51,3.17,11227.0,37.3,126460700,0.316,21.5,63773.1,39296.7,0,0,0,156.3,0.6,4.0,12.0,3.0,0,0,130.0,26.0,9000.0,12.0,14.0,province_panel_simulation
province_year,2007,湖南,28.2282,112.9388,华中,,,,421821.9,4.92,17417.9,41.7,196196230,0.332,21.5,74653.1,27935.8,0,0,0,156.3,0.6,4.0,12.0,3.0,0,0,130.0,26.0,9000.0,12.0,14.0,province_panel_simulation
province_year,2007,广东,23.1291,113.2644,华南,,,,219302.63,2.56,9055.5,45.3,102001223,0.21,21.5,73756.5,35720.3,0,0,0,156.3,0.6,4.0,12.0,3.0,0,0,130.0,26.0,9000.0,12.0,14.0,province_panel_simulation
province_year,2007,广西,22.817,108.3665,华南,,,,184617.01,2.15,7623.2,55.2,85868376,0.214,21.5,79603.0,26088.0,0,0,0,156.3,0.6,4.0,12.0,3.0,0,0,130.0,26.0,9000.0,12.0,14.0,province_panel_simulation
province_year,2007,海南,20.044,110.3508,华南,,,,13426.69,0.16,554.4,47.1,6244972,0.324,21.5,70681.2,39431.1,0,0,0,156.3,0.6,4.0,12.0,3.0,0,0,130.0,26.0,9000.0,12.0,14.0,province_panel_simulation
province_year,2007,重庆,29.4316,106.9123,西南,,,,369234.02,4.31,15246.5,47.1,171736753,0.317,21.5,57282.7,36421.8,0,0,0,156.3,0.6,4.0,12.0,3.0,0,0,130.0,26.0,9000.0,12.0,14.0,province_panel_simulation
province_year,2007,四川,30.5728,104.0668,西南,,,,1519453.94,17.72,62741.6,35.3,706722760,0.375,21.5,60609.9,34548.0,0,0,0,156.3,0.6,4.0,12.0,3.0,0,0,130.0,26.0,9000.0,12.0,14.0,province_panel_simulation
province_year,2007,贵州,26.6477,106.6302,西南,,,,535948.77,6.25,22130.5,34.5,249278499,0.223,21.5,74352.0,38800.6,0,0,0,156.3,0.6,4.0,12.0,3.0,0,0,130.0,26.0,9000.0,12.0,14.0,province_panel_simulation
province_year,2007,云南,25.0389,102.7183,西南,,,,825741.54,9.63,34096.7,22.9,384065830,0.177,21.5,44545.4,37909.3,0,0,0,156.3,0.6,4.0,12.0,3.0,0,0,130.0,26.0,9000.0,12.0,14.0,province_panel_simulation
province_year,2007,西藏,29.65,91.1,西南,,,,3356.67,0.04,138.6,42.1,1561243,0.332,21.5,51884.7,24855.2,0,0,0,156.3,0.6,4.0,12.0,3.0,0,0,130.0,26.0,9000.0,12.0,14.0,province_panel_simulation
province_year,2007,陕西,34.3416,108.9398,西北,,,,246156.01,2.87,10164.3,45.3,114491168,0.331,21.5,54905.9,30341.9,0,0,0,156.3,0.6,4.0,12.0,3.0,0,0,130.0,26.0,9000.0,12.0,14.0,province_panel_simulation
province_year,2007,甘肃,36.0613,103.834,西北,,,,228253.76,2.66,9425.1,23.5,106164538,0.337,21.5,54987.1,31682.7,0,0,0,156.3,0.6,4.0,12.0,3.0,0,0,130.0,26.0,9000.0,12.0,14.0,province_panel_simulation
province_year,2007,青海,36.6173,101.7782,西北,,,,4475.56,0.05,184.8,36.3,2081657,0.328,21.5,48681.1,31062.9,0,0,0,156.3,0.6,4.0,12.0,3.0,0,0,130.0,26.0,9000.0,12.0,14.0,province_panel_simulation
province_year,2007,宁夏,38.472,106.2589,西北,,,,5594.45,0.07,231.0,43.4,2602072,0.307,21.5,78970.5,30514.1,0,0,0,156.3,0.6,4.0,12.0,3.0,0,0,130.0,26.0,9000.0,12.0,14.0,province_panel_simulation
province_year,2007,新疆,43.7928,87.617,西北,,,,70490.13,0.82,2910.7,44.3,32786107,0.22,21.5,59118.4,25424.4,0,0,0,156.3,0.6,4.0,12.0,3.0,0,0,130.0,26.0,9000.0,12.0,14.0,province_panel_simulation
province_year,2008,北京,39.9042,116.4074,华北,,,,9184.93,0.1,426.4,46.3,4174966,0.257,22.0,86549.2,26209.4,0,0,0,159.5,0.6,4.0,12.0,3.0,0,0,140.0,28.0,9500.0,14.0,16.0,province_panel_simulation
province_year,2008,天津,39.1252,117.1908,华北,,,,5740.58,0.07,266.5,44.6,2609353,0.263,22.0,86509.7,40278.2,0,0,0,159.5,0.6,4.0,12.0,3.0,0,0,140.0,28.0,9500.0,14.0,16.0,province_panel_simulation
province_year,2008,河北,38.0455,114.502,华北,,,,144662.57,1.65,6716.2,40.8,65755715,0.298,22.0,69916.9,42371.1,0,0,0,159.5,0.6,4.0,12.0,3.0,0,0,140.0,28.0,9500.0,14.0,16.0,province_panel_simulation
province_year,2008,山西,37.8706,112.5489,华北,,,,126292.72,1.44,5863.4,44.4,57405782,0.256,22.0,55425.6,27738.9,0,0,0,159.5,0.6,4.0,12.0,3.0,0,0,140.0,28.0,9500.0,14.0,16.0,province_panel_simulation
province_year,2008,内蒙古,40.8422,111.7498,华北,,,,53961.44,0.62,2505.3,51.2,24527925,0.264,22.0,74750.7,36623.1,0,0,0,159.5,0.6,4.0,12.0,3.0,0,0,140.0,28.0,9500.0,14.0,16.0,province_panel_simulation
province_year,2008,辽宁,41.8057,123.4315,东北,,,,117107.8,1.34,5436.9,47.8,53230816,0.2,22.0,79818.4,29815.0,0,0,0,159.5,0.6,4.0,12.0,3.0,0,0,140.0,28.0,9500.0,14.0,16.0,province_panel_simulation
province_year,2008,吉林,43.8961,125.3265,东北,,,,98737.95,1.13,4584.1,55.1,44880884,0.28,22.0,50473.4,38734.2,0,0,0,159.5,0.6,4.0,12.0,3.0,0,0,140.0,28.0,9500.0,14.0,16.0,province_panel_simulation
province_year,2008,黑龙江,45.8038,126.535,东北,,,,63146.36,0.72,2931.7,42.3,28702891,0.228,22.0,83205.8,31268.4,0,0,0,159.5,0.6,4.0,12.0,3.0,0,0,140.0,28.0,9500.0,14.0,16.0,province_panel_simulation
province_year,2008,上海,31.2304,121.4737,华东,,,,6888.69,0.08,319.8,41.5,3131224,0.33,22.0,47785.9,40328.7,0,0,0,159.5,0.6,4.0,12.0,3.0,0,0,140.0,28.0,9500.0,14.0,16.0,province_panel_simulation
province_year,2008,江苏,32.0603,118.7969,华东,,,,152699.38,1.74,7089.3,41.5,69408810,0.314,22.0,57911.7,28633.9,0,0,0,159.5,0.6,4.0,12.0,3.0,0,0,140.0,28.0,9500.0,14.0,16.0,province_panel_simulation
province_year,2008,浙江,30.2741,120.1551,华东,,,,1451218.19,16.55,67375.5,72.5,659644633,0.299,22.0,48277.2,39158.7,0,0,0,159.5,0.6,4.0,12.0,3.0,0,0,140.0,28.0,9500.0,14.0,16.0,province_panel_simulation
province_year,2008,安徽,31.8206,117.2272,华东,,,,261770.37,2.98,12153.2,42.8,118986531,0.343,22.0,54789.7,26546.0,0,0,0,159.5,0.6,4.0,12.0,3.0,0,0,140.0,28.0,9500.0,14.0,16.0,province_panel_simulation
province_year,2008,福建,26.0745,119.2965,华东,,,,288177.03,3.29,13379.1,49.8,130989559,0.215,22.0,78137.9,33793.8,0,0,0,159.5,0.6,4.0,12.0,3.0,0,0,140.0,28.0,9500.0,14.0,16.0,province_panel_simulation
province_year,2008,江西,28.6829,115.858,华东,,,,243400.52,2.77,11300.3,76.3,110636599,0.273,22.0,52125.9,34265.6,0,0,0,159.5,0.6,4.0,12.0,3.0,0,0,140.0,28.0,9500.0,14.0,16.0,province_panel_simulation
province_year,2008,山东,36.6516,117.1201,华东,,,,198624.01,2.26,9221.5,52.6,90283640,0.204,22.0,79672.7,40475.4,0,0,0,159.5,0.6,4.0,12.0,3.0,0,0,140.0,28.0,9500.0,14.0,16.0,province_panel_simulation
province_year,2008,河南,34.7466,113.6254,华中,,,,711831.71,8.12,33048.1,68.0,323559867,0.363,22.0,87060.1,26690.1,0,0,0,159.5,0.6,4.0,12.0,3.0,0,0,140.0,28.0,9500.0,14.0,16.0,province_panel_simulation
province_year,2008,湖北,30.5928,114.3055,华中,,,,278992.11,3.18,12952.7,46.1,126814593,0.354,22.0,75703.9,34033.6,0,0,0,159.5,0.6,4.0,12.0,3.0,0,0,140.0,28.0,9500.0,14.0,16.0,province_panel_simulation
province_year,2008,湖南,28.2282,112.9388,华中,,,,432839.6,4.93,20095.4,52.1,196745274,0.208,22.0,50971.1,36051.9,0,0,0,159.5,0.6,4.0,12.0,3.0,0,0,140.0,28.0,9500.0,14.0,16.0,province_panel_simulation
province_year,2008,广东,23.1291,113.2644,华南,,,,225030.67,2.57,10447.5,40.4,102286667,0.183,22.0,73537.5,35026.9,0,0,0,159.5,0.6,4.0,12.0,3.0,0,0,140.0,28.0,9500.0,14.0,16.0,province_panel_simulation
province_year,2008,广西,22.817,108.3665,华南,,,,189439.08,2.16,8795.1,61.6,86108674,0.343,22.0,69348.6,33408.5,0,0,0,159.5,0.6,4.0,12.0,3.0,0,0,140.0,28.0,9500.0,14.0,16.0,province_panel_simulation
province_year,2008,海南,20.044,110.3508,华南,,,,13777.39,0.16,639.6,47.9,6262449,0.212,22.0,76344.7,40232.8,0,0,0,159.5,0.6,4.0,12.0,3.0,0,0,140.0,28.0,9500.0,14.0,16.0,province_panel_simulation
province_year,2008,重庆,29.4316,106.9123,西南,,,,378878.17,4.32,17590.1,48.5,172217348,0.31,22.0,77123.5,29326.9,0,0,0,159.5,0.6,4.0,12.0,3.0,0,0,140.0,28.0,9500.0,14.0,16.0,province_panel_simulation
province_year,2008,四川,30.5728,104.0668,西南,,,,1559141.06,17.78,72386.0,45.7,708700484,0.329,22.0,61518.7,33404.8,0,0,0,159.5,0.6,4.0,12.0,3.0,0,0,140.0,28.0,9500.0,14.0,16.0,province_panel_simulation
province_year,2008,贵州,26.6477,106.6302,西南,,,,549947.4,6.27,25532.3,32.9,249976091,0.159,22.0,65107.6,37023.3,0,0,0,159.5,0.6,4.0,12.0,3.0,0,0,140.0,28.0,9500.0,14.0,16.0,province_panel_simulation
province_year,2008,云南,25.0389,102.7183,西南,,,,847309.36,9.66,39337.9,31.9,385140616,0.167,22.0,85383.2,26798.0,0,0,0,159.5,0.6,4.0,12.0,3.0,0,0,140.0,28.0,9500.0,14.0,16.0,province_panel_simulation
province_year,2008,西藏,29.65,91.1,西南,,,,3444.35,0.04,159.9,51.0,1565612,0.211,22.0,51615.6,38283.4,0,0,0,159.5,0.6,4.0,12.0,3.0,0,0,140.0,28.0,9500.0,14.0,16.0,province_panel_simulation
province_year,2008,陕西,34.3416,108.9398,西北,,,,252585.44,2.88,11726.7,50.7,114811565,0.278,22.0,71633.0,35253.1,0,0,0,159.5,0.6,4.0,12.0,3.0,0,0,140.0,28.0,9500.0,14.0,16.0,province_panel_simulation
province_year,2008,甘肃,36.0613,103.834,西北,,,,234215.59,2.67,10873.9,30.8,106461633,0.215,22.0,62118.0,37027.3,0,0,0,159.5,0.6,4.0,12.0,3.0,0,0,140.0,28.0,9500.0,14.0,16.0,province_panel_simulation
province_year,2008,青海,36.6173,101.7782,西北,,,,4592.46,0.05,213.2,49.9,2087483,0.325,22.0,77132.5,42209.6,0,0,0,159.5,0.6,4.0,12.0,3.0,0,0,140.0,28.0,9500.0,14.0,16.0,province_panel_simulation
province_year,2008,宁夏,38.472,106.2589,西北,,,,5740.58,0.07,266.5,47.8,2609353,0.249,22.0,71283.8,29287.8,0,0,0,159.5,0.6,4.0,12.0,3.0,0,0,140.0,28.0,9500.0,14.0,16.0,province_panel_simulation
province_year,2008,新疆,43.7928,87.617,西北,,,,72331.29,0.82,3358.1,48.6,32877857,0.23,22.0,52091.8,40105.9,0,0,0,159.5,0.6,4.0,12.0,3.0,0,0,140.0,28.0,9500.0,14.0,16.0,province_panel_simulation
province_year,2009,北京,39.9042,116.4074,华北,,,,9270.59,0.11,422.2,43.7,4213906,0.308,22.0,75618.9,41760.7,0,0,0,162.2,0.6,4.0,12.0,3.0,0,0,150.0,30.0,10000.0,15.0,18.0,province_panel_simulation
province_year,2009,天津,39.1252,117.1908,华北,,,,5794.12,0.07,263.9,50.2,2633691,0.34,22.0,86232.5,38255.7,0,0,0,162.2,0.6,4.0,12.0,3.0,0,0,150.0,30.0,10000.0,15.0,18.0,province_panel_simulation
province_year,2009,河北,38.0455,114.502,华北,,,,146011.87,1.65,6649.6,47.4,66369032,0.2,22.0,91039.4,42163.2,0,0,0,162.2,0.6,4.0,12.0,3.0,0,0,150.0,30.0,10000.0,15.0,18.0,province_panel_simulation
province_year,2009,山西,37.8706,112.5489,华北,,,,127470.68,1.44,5805.2,42.3,57941218,0.223,22.0,81205.2,32742.6,0,0,0,162.2,0.6,4.0,12.0,3.0,0,0,150.0,30.0,10000.0,15.0,18.0,province_panel_simulation
province_year,2009,内蒙古,40.8422,111.7498,华北,,,,54464.75,0.62,2480.4,43.3,24756702,0.197,22.0,88466.8,37400.4,0,0,0,162.2,0.6,4.0,12.0,3.0,0,0,150.0,30.0,10000.0,15.0,18.0,province_panel_simulation
province_year,2009,辽宁,41.8057,123.4315,东北,,,,118200.09,1.34,5383.0,44.1,53727311,0.217,22.0,78185.0,27704.9,0,0,0,162.2,0.6,4.0,12.0,3.0,0,0,150.0,30.0,10000.0,15.0,18.0,province_panel_simulation
province_year,2009,吉林,43.8961,125.3265,东北,,,,99658.9,1.13,4538.6,73.8,45299498,0.228,22.0,68917.5,33320.2,0,0,0,162.2,0.6,4.0,12.0,3.0,0,0,150.0,30.0,10000.0,15.0,18.0,province_panel_simulation
province_year,2009,黑龙江,45.8038,126.535,东北,,,,63735.34,0.72,2902.6,43.7,28970609,0.302,22.0,84425.7,37423.4,0,0,0,162.2,0.6,4.0,12.0,3.0,0,0,150.0,30.0,10000.0,15.0,18.0,province_panel_simulation
province_year,2009,上海,31.2304,121.4737,华东,,,,6952.95,0.08,316.6,39.8,3160430,0.204,22.0,57517.9,38332.9,0,0,0,162.2,0.6,4.0,12.0,3.0,0,0,150.0,30.0,10000.0,15.0,18.0,province_panel_simulation
province_year,2009,江苏,32.0603,118.7969,华东,,,,154123.64,1.75,7019.0,47.9,70056200,0.335,22.0,79434.6,35940.5,0,0,0,162.2,0.6,4.0,12.0,3.0,0,0,150.0,30.0,10000.0,15.0,18.0,province_panel_simulation
province_year,2009,浙江,30.2741,120.1551,华东,,,,1464754.0,16.59,66706.8,64.1,665797274,0.335,22.0,83474.7,29210.1,0,0,0,162.2,0.6,4.0,12.0,3.0,0,0,150.0,30.0,10000.0,15.0,18.0,province_panel_simulation
province_year,2009,安徽,31.8206,117.2272,华东,,,,264211.96,2.99,12032.6,44.5,120096343,0.336,22.0,80153.4,35958.1,0,0,0,162.2,0.6,4.0,12.0,3.0,0,0,150.0,30.0,10000.0,15.0,18.0,province_panel_simulation
province_year,2009,福建,26.0745,119.2965,华东,,,,290864.92,3.3,13246.4,47.8,132211325,0.153,22.0,67850.2,37997.8,0,0,0,162.2,0.6,4.0,12.0,3.0,0,0,150.0,30.0,10000.0,15.0,18.0,province_panel_simulation
province_year,2009,江西,28.6829,115.858,华东,,,,245670.77,2.78,11188.2,50.3,111668530,0.241,22.0,59856.0,29633.9,0,0,0,162.2,0.6,4.0,12.0,3.0,0,0,150.0,30.0,10000.0,15.0,18.0,province_panel_simulation
province_year,2009,山东,36.6516,117.1201,华东,,,,200476.62,2.27,9130.0,42.2,91125734,0.245,22.0,51015.8,40671.0,0,0,0,162.2,0.6,4.0,12.0,3.0,0,0,150.0,30.0,10000.0,15.0,18.0,province_panel_simulation
province_year,2009,河南,34.7466,113.6254,华中,,,,718471.11,8.14,32720.1,55.6,326577777,0.351,22.0,81247.5,36204.7,0,0,0,162.2,0.6,4.0,12.0,3.0,0,0,150.0,30.0,10000.0,15.0,18.0,province_panel_simulation
province_year,2009,湖北,30.5928,114.3055,华中,,,,281594.32,3.19,12824.2,50.1,127997419,0.413,22.0,53811.0,42747.9,0,0,0,162.2,0.6,4.0,12.0,3.0,0,0,150.0,30.0,10000.0,15.0,18.0,province_panel_simulation
province_year,2009,湖南,28.2282,112.9388,华中,,,,436876.79,4.95,19895.9,39.3,198580358,0.199,22.0,90695.3,42754.2,0,0,0,162.2,0.6,4.0,12.0,3.0,0,0,150.0,30.0,10000.0,15.0,18.0,province_panel_simulation
province_year,2009,广东,23.1291,113.2644,华南,,,,227129.58,2.57,10343.8,46.5,103240716,0.221,22.0,81500.6,34710.3,0,0,0,162.2,0.6,4.0,12.0,3.0,0,0,150.0,30.0,10000.0,15.0,18.0,province_panel_simulation
province_year,2009,广西,22.817,108.3665,华南,,,,191206.02,2.17,8707.8,53.7,86911827,0.199,22.0,64787.9,41653.9,0,0,0,162.2,0.6,4.0,12.0,3.0,0,0,150.0,30.0,10000.0,15.0,18.0,province_panel_simulation
province_year,2009,海南,20.044,110.3508,华南,,,,13905.89,0.16,633.3,47.1,6320860,0.319,22.0,90634.8,28745.2,0,0,0,162.2,0.6,4.0,12.0,3.0,0,0,150.0,30.0,10000.0,15.0,18.0,province_panel_simulation
province_year,2009,重庆,29.4316,106.9123,西南,,,,382412.04,4.33,17415.5,50.2,173823655,0.232,22.0,76260.6,36633.7,0,0,0,162.2,0.6,4.0,12.0,3.0,0,0,150.0,30.0,10000.0,15.0,18.0,province_panel_simulation
province_year,2009,四川,30.5728,104.0668,西南,,,,1573683.5,17.83,71667.6,44.1,715310679,0.341,22.0,65428.5,33178.5,0,0,0,162.2,0.6,4.0,12.0,3.0,0,0,150.0,30.0,10000.0,15.0,18.0,province_panel_simulation
province_year,2009,贵州,26.6477,106.6302,西南,,,,555076.87,6.29,25278.9,26.6,252307669,0.212,22.0,55633.3,36380.1,0,0,0,162.2,0.6,4.0,12.0,3.0,0,0,150.0,30.0,10000.0,15.0,18.0,province_panel_simulation
province_year,2009,云南,25.0389,102.7183,西南,,,,855212.39,9.69,38947.5,43.4,388732902,0.191,22.0,82277.3,41973.0,0,0,0,162.2,0.6,4.0,12.0,3.0,0,0,150.0,30.0,10000.0,15.0,18.0,province_panel_simulation
province_year,2009,西藏,29.65,91.1,西南,,,,3476.47,0.04,158.3,49.8,1580215,0.231,22.0,57041.5,30720.6,0,0,0,162.2,0.6,4.0,12.0,3.0,0,0,150.0,30.0,10000.0,15.0,18.0,province_panel_simulation
province_year,2009,陕西,34.3416,108.9398,西北,,,,254941.36,2.89,11610.4,46.9,115882437,0.308,22.0,79155.3,30356.3,0,0,0,162.2,0.6,4.0,12.0,3.0,0,0,150.0,30.0,10000.0,15.0,18.0,province_panel_simulation
province_year,2009,甘肃,36.0613,103.834,西北,,,,236400.17,2.68,10766.0,40.3,107454623,0.269,22.0,83453.1,40903.8,0,0,0,162.2,0.6,4.0,12.0,3.0,0,0,150.0,30.0,10000.0,15.0,18.0,province_panel_simulation
province_year,2009,青海,36.6173,101.7782,西北,,,,4635.3,0.05,211.1,44.8,2106953,0.333,22.0,75201.5,38648.9,0,0,0,162.2,0.6,4.0,12.0,3.0,0,0,150.0,30.0,10000.0,15.0,18.0,province_panel_simulation
province_year,2009,宁夏,38.472,106.2589,西北,,,,5794.12,0.07,263.9,47.2,2633691,0.324,22.0,77926.3,29882.3,0,0,0,162.2,0.6,4.0,12.0,3.0,0,0,150.0,30.0,10000.0,15.0,18.0,province_panel_simulation
province_year,2009,新疆,43.7928,87.617,西北,,,,73005.94,0.83,3324.8,39.6,33184516,0.261,22.0,63834.5,32121.6,0,0,0,162.2,0.6,4.0,12.0,3.0,0,0,150.0,30.0,10000.0,15.0,18.0,province_panel_simulation
province_year,2010,北京,39.9042,116.4074,华北,,,,9372.02,0.11,431.0,39.9,4260008,0.27,22.0,69924.7,38452.7,12000.0,4500.0,0,165.1,0.9,5.5,16.0,4.0,68.0,32.0,160.0,32.0,12000.0,18.0,20.0,province_panel_simulation
province_year,2010,天津,39.1252,117.1908,华北,,,,5857.51,0.07,269.3,39.9,2662505,0.319,22.0,58862.4,46575.7,12000.0,4500.0,0,165.1,0.9,5.5,16.0,4.0,68.0,32.0,160.0,32.0,12000.0,18.0,20.0,province_panel_simulation
province_year,2010,河北,38.0455,114.502,华北,,,,147609.28,1.66,6787.6,50.9,67095127,0.286,22.0,79234.6,38665.4,12000.0,4500.0,0,165.1,0.9,5.5,16.0,4.0,68.0,32.0,160.0,32.0,12000.0,18.0,20.0,province_panel_simulation
province_year,2010,山西,37.8706,112.5489,华北,,,,128865.24,1.45,5925.7,46.7,58575111,0.313,22.0,97640.8,38409.8,12000.0,4500.0,0,165.1,0.9,5.5,16.0,4.0,68.0,32.0,160.0,32.0,12000.0,18.0,20.0,province_panel_simulation
province_year,2010,内蒙古,40.8422,111.7498,华北,,,,55060.6,0.62,2531.9,50.3,25027547,0.292,22.0,70451.1,38919.9,12000.0,4500.0,0,165.1,0.9,5.5,16.0,4.0,68.0,32.0,160.0,32.0,12000.0,18.0,20.0,province_panel_simulation
province_year,2010,辽宁,41.8057,123.4315,东北,,,,119493.23,1.34,5494.7,41.2,54315103,0.205,22.0,60129.8,47262.8,12000.0,4500.0,0,165.1,0.9,5.5,16.0,4.0,68.0,32.0,160.0,32.0,12000.0,18.0,20.0,province_panel_simulation
province_year,2010,吉林,43.8961,125.3265,东北,,,,100749.19,1.13,4632.8,61.7,45795086,0.301,22.0,79115.3,32949.4,12000.0,4500.0,0,165.1,0.9,5.5,16.0,4.0,68.0,32.0,160.0,32.0,12000.0,18.0,20.0,province_panel_simulation
province_year,2010,黑龙江,45.8038,126.535,东北,,,,64432.62,0.72,2962.8,42.5,29287555,0.261,22.0,76032.2,39848.1,12000.0,4500.0,0,165.1,0.9,5.5,16.0,4.0,68.0,32.0,160.0,32.0,12000.0,18.0,20.0,province_panel_simulation
province_year,2010,上海,31.2304,121.4737,华东,,,,7029.01,0.08,323.2,41.3,3195006,0.251,22.0,68622.2,37602.8,12000.0,4500.0,0,165.1,0.9,5.5,16.0,4.0,68.0,32.0,160.0,32.0,12000.0,18.0,20.0,province_panel_simulation
province_year,2010,江苏,32.0603,118.7969,华东,,,,155809.8,1.75,7164.7,43.8,70822634,0.382,22.0,92592.0,42301.9,12000.0,4500.0,0,165.1,0.9,5.5,16.0,4.0,68.0,32.0,160.0,32.0,12000.0,18.0,20.0,province_panel_simulation
province_year,2010,浙江,30.2741,120.1551,华东,,,,1480778.81,16.64,68091.4,52.7,673081277,0.308,22.0,87344.5,35147.7,12000.0,4500.0,0,165.1,0.9,5.5,16.0,4.0,68.0,32.0,160.0,32.0,12000.0,18.0,20.0,province_panel_simulation
province_year,2010,安徽,31.8206,117.2272,华东,,,,267102.51,3.0,12282.3,49.1,121410230,0.39,22.0,98136.3,46753.6,12000.0,4500.0,0,165.1,0.9,5.5,16.0,4.0,68.0,32.0,160.0,32.0,12000.0,18.0,20.0,province_panel_simulation
province_year,2010,福建,26.0745,119.2965,华东,,,,294047.06,3.3,13521.3,43.7,133657753,0.221,22.0,61925.2,36441.5,12000.0,4500.0,0,165.1,0.9,5.5,16.0,4.0,68.0,32.0,160.0,32.0,12000.0,18.0,20.0,province_panel_simulation
province_year,2010,江西,28.6829,115.858,华东,,,,248358.47,2.79,11420.4,81.8,112890214,0.299,22.0,73785.3,41272.3,12000.0,4500.0,0,165.1,0.9,5.5,16.0,4.0,68.0,32.0,160.0,32.0,12000.0,18.0,20.0,province_panel_simulation
province_year,2010,山东,36.6516,117.1201,华东,,,,202669.88,2.28,9319.5,52.0,92122674,0.241,22.0,73062.0,45145.7,12000.0,4500.0,0,165.1,0.9,5.5,16.0,4.0,68.0,32.0,160.0,32.0,12000.0,18.0,20.0,province_panel_simulation
province_year,2010,河南,34.7466,113.6254,华中,,,,726331.38,8.16,33399.3,76.8,330150626,0.393,22.0,94472.9,44103.9,12000.0,4500.0,0,165.1,0.9,5.5,16.0,4.0,68.0,32.0,160.0,32.0,12000.0,18.0,20.0,province_panel_simulation
province_year,2010,湖北,30.5928,114.3055,华中,,,,284675.04,3.2,13090.4,48.6,129397745,0.371,22.0,85812.8,37891.1,12000.0,4500.0,0,165.1,0.9,5.5,16.0,4.0,68.0,32.0,160.0,32.0,12000.0,18.0,20.0,province_panel_simulation
province_year,2010,湖南,28.2282,112.9388,华中,,,,441656.34,4.96,20308.9,44.1,200752881,0.249,22.0,63763.6,33769.6,12000.0,4500.0,0,165.1,0.9,5.5,16.0,4.0,68.0,32.0,160.0,32.0,12000.0,18.0,20.0,province_panel_simulation
province_year,2010,广东,23.1291,113.2644,华南,,,,229614.44,2.58,10558.5,52.2,104370198,0.209,22.0,65954.5,32260.0,12000.0,4500.0,0,165.1,0.9,5.5,16.0,4.0,68.0,32.0,160.0,32.0,12000.0,18.0,20.0,province_panel_simulation
province_year,2010,广西,22.817,108.3665,华南,,,,193297.87,2.17,8888.5,53.1,87862666,0.32,22.0,60018.0,44736.2,12000.0,4500.0,0,165.1,0.9,5.5,16.0,4.0,68.0,32.0,160.0,32.0,12000.0,18.0,20.0,province_panel_simulation
province_year,2010,海南,20.044,110.3508,华南,,,,14058.03,0.16,646.4,50.6,6390012,0.326,22.0,57017.0,36184.3,12000.0,4500.0,0,165.1,0.9,5.5,16.0,4.0,68.0,32.0,160.0,32.0,12000.0,18.0,20.0,province_panel_simulation
province_year,2010,重庆,29.4316,106.9123,西南,,,,386595.73,4.34,17777.0,49.7,175725333,0.216,22.0,73063.9,32746.3,12000.0,4500.0,0,165.1,0.9,5.5,16.0,4.0,68.0,32.0,160.0,32.0,12000.0,18.0,20.0,province_panel_simulation
