data_table,annual_avg_temp_c,annual_precipitation_mm,area_1000ha,area_yoy_pct,avg_distance_km,avg_humidity_pct,avg_retail_yuan_per_jin,avg_wind_speed_m_s,bee_colonies,bee_colonies_10k,bee_dependency,bee_friendly_by_province,bee_queen,bee_type,bee_venom_yuan_per_g,beekeeper_cost_yuan,beekeeper_households,beekeeper_households_est,beekeeper_income_yuan,beekeeper_name,beekeeper_origin,beekeeping_enterprises_2025,beekeeping_mode,beeswax,beeswax_yuan_per_kg,bloom_mid,bloom_months,bloom_north,bloom_provinces_count,bloom_south,cancelled_annual,case_year,category,chinese_bee_pct,colonies_10k,colonies_count,colonies_fao_10k,colonies_interpolated_10k,colonies_national_10k,colonies_per_ha,colonies_per_household,colonies_share_pct,colonies_source,colony_sales,colony_share_pct,colony_winter_loss_pct,consumption_per_capita_grams,cost_income_ratio_pct,cost_per_colony_yuan,cost_total,cost_total_est,cost_total_yuan,county,crop,crop_sowing_area_1000ha,cumulative_km,diesel_price_yuan_per_liter,distance_km,distribution,domestic_consumption_tonnes,dominant_nectar_source,dominant_transport,end_date,end_day,end_month,equipment,era,export_share_pct,export_tonnes,export_unit_price_usd_per_kg,export_value_10000usd,extra,extreme_heat_days,farm_id,feed_sugar,feed_total_yuan,feed_transport_share_pct,flower_type,flowering_advance_days,flowering_duration_days,flowering_mid,flowering_months,flowering_north,flowering_south,from_lat,from_lng,from_location,frost_free_days,fruit_cn,fruit_en,fruit_sci,gdp_per_capita_yuan,granularity,heavy_rain_days,honey_color,honey_color_hex,honey_grade,honey_import_tonnes,honey_income_pct,honey_plant,honey_price_yuan_per_kg,honey_price_yuan_per_tonne,honey_processing_enterprises,honey_production_2023_10kt,honey_production_kg,honey_production_tonnes,honey_sales,honey_share_pct,honey_yield_kg_per_colony,importance,income_honey,income_per_colony_yuan,income_pollination_service,income_total,income_total_est,income_total_yuan,indicator,inflorescence_type,intensive_migratory_colonies,intensive_migratory_cost,intensive_migratory_honey_price,intensive_migratory_income,intensive_migratory_profit,intensive_migratory_profit_per_colony,intensive_migratory_yield_kg,is_migratory,key_features,location,main_honey_flow_months,main_nectar_plants,main_pollinators,main_provinces,main_routes,main_transport,medicine,method,migratory_households,migratory_ratio,nectar_chain,nectar_source_score,nectar_sources,nectar_yield_kg_per_colony,net_increase,new_reg_yoy_pct,new_registrations,optimal_temp_c,orchard_area_1000ha,orchard_area_share_pct,orchard_provinces,other_cost,other_income,output_10000tonnes,output_yoy_pct,peak_month,period,period_days,pesticide_per_ha_kg,pesticide_production_10000tonnes,pesticide_risk_score,pesticide_use_10000tonnes,plant_cn,plant_en,plant_sci,plant_type,pollen,pollen_feed,pollen_rape_farmgate_yuan_per_kg,pollen_tea_farmgate_yuan_per_kg,pollen_yuan_per_kg,pollination_demand,pollination_income_pct,pollination_service,pollination_share_pct,pollination_type,population_100million,precip_change_pct,price_acacia_yuan_per_tonne,price_linden_yuan_per_tonne,price_lychee_yuan_per_tonne,price_pollen_yuan_per_kg,price_rape_yuan_per_tonne,price_royal_jelly_yuan_per_kg,processing_pct_of_total,profit,profit_margin_pct,profit_yuan,propolis,propolis_raw_farmgate_yuan_per_kg,propolis_yuan_per_kg,province,province_demand_summary,province_lat,province_lng,provinces,purchase_price_yuan_per_jin,purchase_price_yuan_per_tonne,rapeseed_area_1000ha,rapeseed_production_10000tonnes,recommended_colonies_per_ha,record_type,region,rental_price_mid_yuan,rental_price_per_colony,rental_price_range_yuan,retail_acacia_yuan_per_jin,retail_avg_yuan_per_jin,retail_premium_yuan_per_jin,retail_rape_yuan_per_jin,retail_to_purchase_ratio,retail_wildflower_yuan_per_jin,route,route_count,route_description,route_name,route_pattern,route_provinces_count,route_total_km,route_type,royal_jelly,royal_jelly_farmgate_yuan_per_kg,royal_jelly_yuan_per_kg,rural_per_capita_income_yuan,schedule,section,segment_km,segment_order,self_fertile,semi_migratory_colonies,semi_migratory_cost,semi_migratory_honey_price,semi_migratory_income,semi_migratory_profit,semi_migratory_profit_per_colony,semi_migratory_yield_kg,source_category,source_fao,source_interpolated,source_note,spring_avg_temp_c,start_date,start_day,start_month,stationary_chinese_colonies,stationary_chinese_cost,stationary_chinese_honey_price,stationary_chinese_income,stationary_chinese_profit,stationary_chinese_profit_per_colony,stationary_chinese_yield_kg,stationary_italian_colonies,stationary_italian_cost,stationary_italian_honey_price,stationary_italian_income,stationary_italian_profit,stationary_italian_profit_per_colony,stationary_italian_yield_kg,stay_days,sugar_price_yuan_per_tonne,sunshine_hours,temp_anomaly_c,temp_range_c,to_lat,to_lng,to_location,total_cost,total_enterprises,total_income,total_practitioners,transport_fuel,transport_labor,transport_maintain,transport_mode,transport_toll,transport_total_yuan,trend,type,unit,us_honey_price_usd_per_kg,value,western_bee_pct,year,yield_increase_pct,yield_kg_per_colony,yield_kg_per_ha,yield_per_colony_kg,yoy_growth_pct
sim_farms,,,,,,,,,,,,,,,,,,,,,,,小转地,,,,,,,,,,,,,79,,,,,,,,,,,,,,26372.8,,,,,,,,,,,,,,,,,,,,,,,,FARM00487,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,11.3,,,,3424.9,,,,,,38864.6,,6697.6,45562.2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19189.4,42.1,,,,,广东,,23.1291,113.2644,,,,,,,,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,,43.4,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,小转地,,,,,,,,,,,,,77,,,,,,,,,,,,,,26105.7,,,,,,,,,,,,,,,,,,,,,,,,FARM00487,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,13.8,,,,2862.9,,,,,,39418.8,,6202.1,45620.9,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19515.2,42.8,,,,,广东,,23.1291,113.2644,,,,,,,,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,37.2,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,小转地,,,,,,,,,,,,,74,,,,,,,,,,,,,,36086.4,,,,,,,,,,,,,,,,,,,,,,,,FARM00487,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,21.2,,,,3029.3,,,,,,64314.3,,6470.1,70784.4,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34698.0,49.0,,,,,广东,,23.1291,113.2644,,,,,,,,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,40.9,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,小转地,,,,,,,,,,,,,88,,,,,,,,,,,,,,33781.2,,,,,,,,,,,,,,,,,,,,,,,,FARM00487,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,17.6,,,,3271.3,,,,,,57689.5,,9366.5,67056.0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33274.8,49.6,,,,,广东,,23.1291,113.2644,,,,,,,,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,37.2,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,小转地,,,,,,,,,,,,,73,,,,,,,,,,,,,,36514.9,,,,,,,,,,,,,,,,,,,,,,,,FARM00487,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,19.6,,,,3031.8,,,,,,59512.8,,8823.2,68336.0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31821.1,46.6,,,,,广东,,23.1291,113.2644,,,,,,,,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,41.5,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,小转地,,,,,,,,,,,,,77,,,,,,,,,,,,,,40557.8,,,,,,,,,,,,,,,,,,,,,,,,FARM00487,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,26.5,,,,2543.0,,,,,,67380.2,,6047.7,73427.9,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32870.1,44.8,,,,,广东,,23.1291,113.2644,,,,,,,,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,33.0,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,小转地,,,,,,,,,,,,,103,,,,,,,,,,,,,,62739.7,,,,,,,,,,,,,,,,,,,,,,,,FARM00487,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,19.0,,,,5332.4,,,,,,101535.8,,17042.6,118578.4,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55838.7,47.1,,,,,广东,,23.1291,113.2644,,,,,,,,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,51.8,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,大转地意蜂,,,,,,,,,,,,,213,,,,,,,,,,,,,,88091.5,,,,,,,,,,,,,,,,,,,,,,,,FARM00488,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,13.5,,,,9543.4,,,,,,129050.3,,12801.0,141851.3,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53759.8,37.9,,,,,广东,,23.1291,113.2644,,,,,,,,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,,44.8,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,大转地意蜂,,,,,,,,,,,,,208,,,,,,,,,,,,,,143844.4,,,,,,,,,,,,,,,,,,,,,,,,FARM00488,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,27.4,,,,7366.1,,,,,,201562.6,,22961.7,224524.3,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80679.9,35.9,,,,,广东,,23.1291,113.2644,,,,,,,,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,35.4,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,大转地意蜂,,,,,,,,,,,,,223,,,,,,,,,,,,,,76844.0,,,,,,,,,,,,,,,,,,,,,,,,FARM00488,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,12.5,,,,9105.2,,,,,,113737.7,,13301.1,127038.8,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50194.8,39.5,,,,,广东,,23.1291,113.2644,,,,,,,,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,,40.8,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,大转地意蜂,,,,,,,,,,,,,221,,,,,,,,,,,,,,116702.9,,,,,,,,,,,,,,,,,,,,,,,,FARM00488,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,12.1,,,,14334.5,,,,,,173174.8,,16575.1,189749.9,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73047.0,38.5,,,,,广东,,23.1291,113.2644,,,,,,,,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,64.9,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,大转地意蜂,,,,,,,,,,,,,223,,,,,,,,,,,,,,268859.1,,,,,,,,,,,,,,,,,,,,,,,,FARM00488,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,27.8,,,,14280.8,,,,,,397016.9,,58915.8,455932.7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187073.6,41.0,,,,,广东,,23.1291,113.2644,,,,,,,,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,,64.0,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,大转地意蜂,,,,,,,,,,,,,210,,,,,,,,,,,,,,83509.1,,,,,,,,,,,,,,,,,,,,,,,,FARM00488,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,10.8,,,,11657.9,,,,,,125380.1,,21261.1,146641.2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63132.1,43.1,,,,,广东,,23.1291,113.2644,,,,,,,,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,55.5,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,大转地意蜂,,,,,,,,,,,,,216,,,,,,,,,,,,,,184382.5,,,,,,,,,,,,,,,,,,,,,,,,FARM00488,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,24.3,,,,10165.9,,,,,,247153.7,,29173.1,276326.8,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91944.3,33.3,,,,,广东,,23.1291,113.2644,,,,,,,,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,47.1,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,大转地意蜂,,,,,,,,,,,,,225,,,,,,,,,,,,,,127024.6,,,,,,,,,,,,,,,,,,,,,,,,FARM00488,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,15.2,,,,11029.2,,,,,,168151.8,,16175.3,184327.1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57302.5,31.1,,,,,广东,,23.1291,113.2644,,,,,,,,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,49.0,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,大转地意蜂,,,,,,,,,,,,,259,,,,,,,,,,,,,,204201.1,,,,,,,,,,,,,,,,,,,,,,,,FARM00488,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,25.3,,,,12619.9,,,,,,319056.5,,32867.2,351923.7,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147722.6,42.0,,,,,广东,,23.1291,113.2644,,,,,,,,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,48.7,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,大转地意蜂,,,,,,,,,,,,,209,,,,,,,,,,,,,,66521.2,,,,,,,,,,,,,,,,,,,,,,,,FARM00488,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,11.9,,,,8538.6,,,,,,101385.4,,6304.0,107689.4,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41168.2,38.2,,,,,广东,,23.1291,113.2644,,,,,,,,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,40.9,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,大转地意蜂,,,,,,,,,,,,,191,,,,,,,,,,,,,,145684.0,,,,,,,,,,,,,,,,,,,,,,,,FARM00488,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,24.8,,,,7554.3,,,,,,187064.9,,21250.2,208315.1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62631.1,30.1,,,,,广东,,23.1291,113.2644,,,,,,,,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,39.6,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,定地意蜂,,,,,,,,,,,,,55,,,,,,,,,,,,,,16122.4,,,,,,,,,,,,,,,,,,,,,,,,FARM00489,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,25.5,,,,1415.2,,,,,,36122.4,,0,36122.4,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000.0,55.4,,,,,广东,,23.1291,113.2644,,,,,,,,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,,25.7,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,定地意蜂,,,,,,,,,,,,,47,,,,,,,,,,,,,,11581.0,,,,,,,,,,,,,,,,,,,,,,,,FARM00489,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,21.4,,,,1210.1,,,,,,25840.1,,0,25840.1,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14259.1,55.2,,,,,广东,,23.1291,113.2644,,,,,,,,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,25.7,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,定地意蜂,,,,,,,,,,,,,50,,,,,,,,,,,,,,9198.9,,,,,,,,,,,,,,,,,,,,,,,,FARM00489,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,15.1,,,,1612.6,,,,,,24352.6,,0,24352.6,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15153.7,62.2,,,,,广东,,23.1291,113.2644,,,,,,,,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,,32.3,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,定地意蜂,,,,,,,,,,,,,51,,,,,,,,,,,,,,22159.0,,,,,,,,,,,,,,,,,,,,,,,,FARM00489,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,29.5,,,,1735.1,,,,,,51146.4,,0,51146.4,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28987.4,56.7,,,,,广东,,23.1291,113.2644,,,,,,,,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,34.0,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,定地意蜂,,,,,,,,,,,,,49,,,,,,,,,,,,,,24690.3,,,,,,,,,,,,,,,,,,,,,,,,FARM00489,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,28.5,,,,2055.3,,,,,,58610.6,,0,58610.6,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33920.3,57.9,,,,,广东,,23.1291,113.2644,,,,,,,,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,,41.9,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,定地意蜂,,,,,,,,,,,,,49,,,,,,,,,,,,,,19658.8,,,,,,,,,,,,,,,,,,,,,,,,FARM00489,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,22.7,,,,1835.8,,,,,,41696.5,,0,41696.5,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22037.7,52.9,,,,,广东,,23.1291,113.2644,,,,,,,,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,,37.5,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,定地意蜂,,,,,,,,,,,,,55,,,,,,,,,,,,,,5740.9,,,,,,,,,,,,,,,,,,,,,,,,FARM00489,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,11.5,,,,1242.0,,,,,,14287.8,,0,14287.8,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8546.9,59.8,,,,,广东,,23.1291,113.2644,,,,,,,,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,22.6,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,定地意蜂,,,,,,,,,,,,,48,,,,,,,,,,,,,,12190.0,,,,,,,,,,,,,,,,,,,,,,,,FARM00489,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,17.3,,,,1655.6,,,,,,28643.3,,0,28643.3,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16453.3,57.4,,,,,广东,,23.1291,113.2644,,,,,,,,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,,34.5,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,定地意蜂,,,,,,,,,,,,,48,,,,,,,,,,,,,,10021.4,,,,,,,,,,,,,,,,,,,,,,,,FARM00489,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,11.8,,,,2079.0,,,,,,24464.5,,0,24464.5,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14443.1,59.0,,,,,广东,,23.1291,113.2644,,,,,,,,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,43.3,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,定地意蜂,,,,,,,,,,,,,43,,,,,,,,,,,,,,5752.5,,,,,,,,,,,,,,,,,,,,,,,,FARM00489,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,14.8,,,,915.2,,,,,,13517.9,,0,13517.9,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7765.4,57.4,,,,,广东,,23.1291,113.2644,,,,,,,,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,,21.3,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,定地意蜂,,,,,,,,,,,,,42,,,,,,,,,,,,,,16878.2,,,,,,,,,,,,,,,,,,,,,,,,FARM00489,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,25.2,,,,1602.3,,,,,,40353.2,,0,40353.2,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23475.0,58.2,,,,,广东,,23.1291,113.2644,,,,,,,,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,38.1,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,大转地意蜂,,,,,,,,,,,,,153,,,,,,,,,,,,,,137287.1,,,,,,,,,,,,,,,,,,,,,,,,FARM00490,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,29.9,,,,6776.8,,,,,,202504.1,,21804.5,224308.6,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87021.5,38.8,,,,,广东,,23.1291,113.2644,,,,,,,,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,,44.3,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,大转地意蜂,,,,,,,,,,,,,150,,,,,,,,,,,,,,88667.3,,,,,,,,,,,,,,,,,,,,,,,,FARM00490,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,20.2,,,,6378.9,,,,,,128702.2,,6828.0,135530.2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46862.9,34.6,,,,,广东,,23.1291,113.2644,,,,,,,,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,42.5,,,
sim_farms,,,,,,,,,,,,,,,,,,,,,,,大转地意蜂,,,,,,,,,,,,,160,,,,,,,,,,,,,,78922.7,,,,,,,,,,,,,,,,,,,,,,,,FARM00490,,,,,,,,,,,,,,,,,,,farm_year,,,,,,,,19.6,,,,6022.8,,,,,,118139.9,,7201.3,125341.2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46418.5,37.0,,,,,广东,,23.1291,113.2644,,,,,,,,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,,37.6,,,
